,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,,,,,0.3775445303401904,,,,,0.6870893833476259,,,,,,,0.4229679836715466,,,,,,,,,,0.30199759904098344,,,,,,0.32292168023535295,,,,,,,,,,,,,0.3810981563903035,,,,,0.5380419500373964,,0.3167272872725771,,0.2926100568958544,,,,,,,0.3118367835184428,,,,,,,,,,,,0.3106793829716858,,,,,,,,0.30366178419667567,,,,,,,,,,0.4186048792279895,,,0.3345198731847399,,,,0.20498370331367788,,,0.2745969703879442,,,,,,,,,0.3993101229256277,,,,,,,,,,,,,,,,,,
1,,,,,0.09040415002604062,,0.0,,,0.10581914625501916,,,0.0,,0.0,,0.06296606712518936,,,,,,,,0.0,,0.026583866719414716,,,0.0,,0.0,0.038713220309330484,0.0,0.0,,,0.0,,,,,0.0,,,0.05170916794161617,0.0,0.0,,0.0,0.0778224381824127,0.0,0.028998328086414896,,0.05106140954877403,,0.0,,0.0,,,0.03263481743067243,,0.0,,0.0,,,,0.0,,,0.0,0.032286424466057576,,,,,0.0,0.0,,0.03179818880423691,,,,0.0,,,,,,0.04229573232586901,0.0,,0.04134299698821979,,,,0.020868413635119626,,,0.025002847973840957,,,,,,,,,0.06246167046763478,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0
2,,,,,2.0398640694908914e+45,,0.0,,,1.417841190703551e+45,,,0.0,,0.0,,3.535466597734792e+45,,,,,,,,0.0,,2.602052465341496e+45,,,0.0,,0.0,2.2257099389117912e+45,0.0,0.0,,,0.0,,,,,0.0,,,5.29458584146028e+45,0.0,0.0,,0.0,5.009202225676695e+44,0.0,6.693023819311916e+45,,3.023013426093174e+45,,0.0,,0.0,,,4.769960094187039e+45,,0.0,,0.0,,,,0.0,,,0.0,2.354453060350255e+45,,,,,0.0,0.0,,6.383336980379364e+45,,,,0.0,,,,,,3.168112264141862e+45,0.0,,2.320157224062697e+45,,,,9.295468047004916e+45,,,3.8968387188187e+45,,,,,,,,,7.272983662365632e+44,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0
3,,,,,1.4649078588664887e+45,,0.0,,,4.85405955352296e+44,,,0.0,,0.0,,1.5016146777071766e+45,,,,,,,,0.0,,4.977801217166581e+44,,,0.0,,0.0,7.162286803765383e+44,0.0,0.0,,,0.0,,,,,0.0,,,1.9505281730648466e+45,0.0,0.0,,0.0,1.917231971212522e+44,0.0,1.2783257581033372e+45,,1.6168026460331223e+45,,0.0,,0.0,,,1.2781998491601992e+45,,0.0,,0.0,,,,0.0,,,0.0,6.530766447964074e+44,,,,,0.0,0.0,,1.6359774382817427e+45,,,,0.0,,,,,,6.430559524883485e+44,0.0,,7.6365973348226e+44,,,,2.6478409999149842e+45,,,8.201872811351639e+44,,,,,,,,,3.437985365296573e+44,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0
