,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ACO S  540,05 40 06.2,-40 50 29,0.0,ClG,10887.0,0.037,1
1,ESO 306-17,05 40 06.6705,-40 50 11.448,18.346216,BrightestCG,10542.0,0.035805,1
2,Gaia DR3 4807738497964119296,05 40 09.5351,-40 48 48.814,107.0985,Galaxy,,,1
3,2MASX J05400579-4048354,05 40 05.79,-40 48 35.4,113.69528,Galaxy,9858.0,0.033442,1
4,[T2015] nest 200457,05 40 02.5,-40 53 00,156.82372,GroupG,10876.0,0.036961,1
5,2MASX J05401291-4053095,05 40 12.9632,-40 53 09.609,177.99333,GtowardsGroup,20755.0,0.071803,1
6,Gaia DR3 4807735199429253504,05 40 20.5515,-40 51 41.835,178.3814,Galaxy,,,1
7,2MASX J05400747-4047094,05 40 07.4985,-40 47 09.850,199.69408,GtowardsGroup,9312.0,0.031559,1
8,LEDA  581280,05 40 02.6980,-40 53 47.501,202.43712,Galaxy,12112.0,0.04125,1
9,2MASX J05395729-4053559,05 39 57.2954,-40 53 55.891,230.22958,GtowardsGroup,10823.0,0.036777,1
10,LEDA  582508,05 39 54.9,-40 47 00,245.2315,Galaxy,,,1
11,CRTS J053947.6-405241,05 39 47.6258,-40 52 41.295,248.80556,EclBin,,,1
12,2MASX J05403134-4048435,05 40 31.3615,-40 48 43.716,304.38065,Galaxy,12492.0,0.04257,1
13,GLEAM J054030-404746,05 40 31.0,-40 47 55,321.22415,Radio,,,1
14,LEDA  582061,05 40 34.2091,-40 49 36.969,322.10782,Galaxy,,,1
15,Gaia DR3 4807739764977491200,05 39 52.6999,-40 45 45.654,322.1512,Star,,,1
16,2MASX J05402455-4045125,05 40 24.5610,-40 45 12.743,378.79968,Galaxy,9696.0,0.03288,1
17,2MASS J05393640-4047087,05 39 36.4105,-40 47 08.673,393.0674,AGN_Candidate,,,1
18,CD-40  2011,05 39 46.8394,-40 45 00.246,395.4912,Star,16.46,5.5e-05,1
19,LEDA  582338,05 39 33.4,-40 47 58,401.78146,Galaxy,,,1
20,LEDA  580651,05 40 13.6,-40 57 11,410.66257,Galaxy,,,1
21,LEDA  583119,05 40 10.6,-40 43 40,412.04166,Galaxy,,,1
22,LEDA  581373,05 39 31.5887,-40 53 21.137,428.69916,Galaxy,10150.0,0.03445,1
