,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ACO  2319,19 20 45.3,+43 57 43,0.0,ClG,16291.0,0.0559,1
1,[YYZ2014] II 222,19 20 46.88,+43 57 18.7,29.690777,Galaxy,18293.0,0.063,1
3,2MASX J19204128+4357171,19 20 41.2718,+43 57 16.919,50.7143,GtowardsCl,17667.0,0.060775,1
5,2MASX J19205063+4357342,19 20 50.6066,+43 57 34.577,57.91238,GtowardsCl,17950.0,0.061779,1
7,LEDA   63095,19 20 44.8,+43 58 49,66.22035,Galaxy,15492.0,0.053083,1
8,[YYZ2014] II 111,19 20 48.02,+43 58 48.8,72.054474,Galaxy,17167.0,0.059,1
9,2MASX J19204220+4356371,19 20 42.2365,+43 56 37.287,73.56948,GtowardsCl,14571.0,0.049844,1
14,2MASX J19203516+4357461,19 20 35.2062,+43 57 46.039,109.02428,GtowardsCl,11741.0,0.039961,1
15,[YYZ2014] II 221,19 20 44.70,+43 55 46.2,116.979614,Galaxy,17167.0,0.059,1
16,2MASX J19203331+4357521,19 20 33.3351,+43 57 51.795,129.48161,GtowardsCl,14238.0,0.048677,1
19,[YYZ2014] II 102,19 20 57.32,+43 57 05.7,135.04483,Galaxy,15469.0,0.053,1
20,2MASS J19205658+4358491,19 20 56.5905,+43 58 49.163,138.6852,gammaDorV*,-7.94,-2.6e-05,1
23,LEDA   63097,19 20 59.3,+43 58 46,163.74088,Galaxy,17838.0,0.061382,1
25,LEDA   63094,19 20 44.6,+44 00 38,175.163,Galaxy,19221.0,0.066309,1
30,2MASS J19205622+4400175,19 20 56.2284,+44 00 17.469,194.35417,Star,-6.4,-2.1e-05,1
31,2MASX J19210369+4357081,19 21 03.6904,+43 57 08.665,201.5239,GtowardsCl,14761.0,0.050512,1
33,[YYZ2014] II 116,19 20 38.60,+44 00 54.5,204.69646,Galaxy,17167.0,0.059,1
34,[YYZ2014] II 100,19 20 26.77,+43 56 50.9,206.7647,Galaxy,16602.0,0.057,1
35,[YYZ2014] II 101,19 20 26.42,+43 57 04.6,207.45091,Galaxy,15469.0,0.053,1
36,2MASX J19204645+4401112,19 20 46.458,+44 01 11.20,208.5747,GtowardsCl,15025.0,0.051439,1
37,UCAC4 671-071969,19 20 40.6670,+44 01 13.270,216.13313,RGB*,5.3,1.8e-05,1
38,2MASX J19203802+4401051,19 20 38.0503,+44 01 04.563,216.21538,GtowardsCl,15376.0,0.052673,1
39,[YYZ2014] II 113,19 20 32.34,+44 00 29.5,217.45624,Galaxy,15752.0,0.054,1
40,[YYZ2014] II  97,19 21 02.38,+43 55 47.8,217.47992,Galaxy,12040.0,0.041,1
41,2MASS J19210220+4359465,19 21 02.2031,+43 59 46.509,220.32437,RotV*,31.93,0.000107,1
42,[YYZ2014] II  95,19 21 01.1363,+43 55 23.680,220.6007,Galaxy,15469.0,0.053,1
43,2MASX J19210396+4359171,19 21 03.9606,+43 59 17.127,222.34169,GtowardsCl,16430.0,0.056392,1
46,[YYZ2014] II 108,19 21 06.49,+43 58 27.4,233.03387,Galaxy,16036.0,0.055,1
47,2MASX J19203208+4400481,19 20 32.0999,+44 00 47.788,233.32718,GtowardsCl,25405.0,0.088658,1
49,2MASX J19210711+4356551,19 21 07.119,+43 56 55.14,240.41832,GtowardsCl,16542.0,0.056789,1
50,2MASS J19203259+4401066,19 20 32.5860,+44 01 06.426,245.3735,GtowardsCl,14067.0,0.048077,1
55,2MASS J19210755+4359144,19 21 07.5756,+43 59 14.347,257.22546,GtowardsCl,13677.0,0.046712,1
56,2MASX J19210920+4358093,19 21 09.207,+43 58 09.30,259.44482,Galaxy,14207.0,0.048567,1
57,[OHF95] ACO 2319 269,19 21 09.5,+43 56 53,266.05875,GtowardsCl,16645.0,0.057153,1
60,MCG+07-40-004,19 21 10.0202,+43 56 44.124,273.35727,BrightestCG,15919.0,0.054588,1
