,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,BLOX J2215.6-1745.5,22 15 36.8,-17 45 34,0.0,ClG,99135.0,0.41,1
1,[DLS2013] 1 A,22 15 36.70,-17 45 32.9,1.8029609,Galaxy,98566.0,0.407,1
2,[DLS2013] 1 B,22 15 36.80,-17 45 43.2,9.2,Galaxy,99324.0,0.411,1
3,[DLS2013] 1 C,22 15 37.10,-17 45 20.4,14.259255,Galaxy,98945.0,0.409,1
4,[DLS2013] 3 C,22 15 33.50,-17 45 43.2,48.030113,Galaxy,84287.0,0.335,1
5,[DLS2013] 3 P,22 15 33.40,-17 45 54.6,52.75692,Galaxy,84494.0,0.336,1
6,XMMU J221533.0-174533,22 15 33.0,-17 45 33,54.292946,X,,,1
7,LEDA  877710,22 15 37.0,-17 46 31,57.071552,Galaxy,,,1
8,[DLS2013] 1 D,22 15 39.30,-17 44 44.6,60.957962,Galaxy,98756.0,0.408,1
9,2XMM J221538.1-174631,22 15 38.1637,-17 46 32.301,61.46966,QSO,212096.0,1.416,1
10,2MASS J22153519-1744145,22 15 35.1976,-17 44 14.543,82.68763,Star,24.618999,8.2e-05,1
11,[DLS2013] 1 E,22 15 42.600,-17 45 24.92,83.3507,Galaxy,98376.0,0.406,1
12,[DLS2013] 1 F,22 15 33.00,-17 46 41.2,86.38433,Galaxy,98376.0,0.406,1
13,2XMM J221532.7-174642,22 15 32.75,-17 46 42.3,89.55808,AGN_Candidate,,,1
14,[DLS2013] 1 G,22 15 35.90,-17 43 59.6,95.2716,Galaxy,99135.0,0.41,1
15,[DLS2013] 1 H,22 15 38.70,-17 43 58.1,99.66744,Galaxy,98376.0,0.406,1
16,LBQS 2212-1759,22 15 31.6804,-17 44 08.249,112.704956,QSO,246961.0,2.217,1
17,2MASS J22154533-1745596,22 15 45.3381,-17 45 59.641,124.6329,Star,-12.765,-4.3e-05,1
18,[DLS2013] 1 I,22 15 42.20,-17 43 42.6,135.50485,Galaxy,98756.0,0.408,1
19,[DLS2013] 1 J,22 15 38.40,-17 47 48.7,136.625,Galaxy,98945.0,0.409,1
20,LEDA  877518,22 15 29.5,-17 47 09,141.06061,Galaxy,,,1
21,LEDA  877509,22 15 45.6,-17 47 12,159.3879,Galaxy,,,1
22,[DLS2013] 1 K,22 15 36.30,-17 42 26.4,187.73596,Galaxy,97613.0,0.402,1
23,UCAC4 362-200823,22 15 35.1166,-17 41 52.977,222.32707,Star,-12.366,-4.1e-05,1
24,2XMM J221523.6-174318,22 15 23.6659,-17 43 18.318,231.55705,QSO,175550.0,0.956,1
