,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ZwCl 1113+0144,11 15 54.0,+01 29 44,0.0,ClG,87768.0,0.352,1
1,[BBZ2014] MACSJ1115-JD1,11 15 54.490,+01 29 47.92,8.327789,LensedG,294084.0,9.2,1
2,[MMD2016] M1115-9-1,11 15 54.850,+01 29 27.58,20.786257,Galaxy,293972.0,9.1,1
3,[ZFM2015] M1115 1.3,11 15 53.551,+01 30 08.82,25.712692,LensedImage,252568.0,2.42,1
4,2MASS J11155324+0129183,11 15 53.2406,+01 29 18.268,28.138784,Star,,,1
5,[ZFM2015] M1115 1.1,11 15 52.044,+01 29 39.24,29.71395,LensedImage,,,1
6,MCS J1115.8+0129,11 15 52.1,+01 29 53,29.878016,ClG,88375.0,0.355,1
7,CLASH MACSJ1115.9+0129  850,11 15 52.2579,+01 30 01.122,31.233839,LensedG,291006.0,7.2,1
8,2MASS J11155274+0130112,11 15 52.7427,+01 30 11.040,32.963116,Star,,,1
9,[OOP2020] MACS1115.9+0129 BCG,11 15 51.902,+01 29 55.07,33.355167,BrightestCG,87762.0,0.35197,1
10,[CRG2019] M1115-J111551.79+013002.77,11 15 51.7862,+01 30 02.771,38.135685,Galaxy,89020.0,0.3582,1
11,[CRH2012] MACS J1115.8+0129 1.1,11 15 51.40,+01 29 36.6,39.682808,LensedG,,,1
12,[GSB2009] J111551.58+013000.4,11 15 51.58,+01 30 00.4,39.821472,Galaxy,77306.0,0.3019,1
13,[CRG2019] M1115-J111551.62+013004.76,11 15 51.6181,+01 30 04.757,41.30977,Galaxy,87606.0,0.3512,1
14,[ZFM2015] M1115 1.2,11 15 51.238,+01 29 37.49,41.93103,LensedImage,,,1
15,[CRG2019] M1115-J111552.21+013016.39,11 15 52.2137,+01 30 16.390,42.03129,Galaxy,88031.0,0.3533,1
16,[HZW2015] J20,11 15 53.80,+01 30 26.0,42.139175,EmissionG,,,1
17,[CRG2019] M1115-J111551.42+013004.32,11 15 51.4182,+01 30 04.325,43.72532,Galaxy,87829.0,0.3523,1
18,2dFGRS TGN438Z168,11 15 56.92,+01 29 46.7,43.86824,Galaxy,40167.0,0.1443,1
