,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,3XMM J030637.3-001801,03 06 37.13,-00 18 03.5,0.0,ClG,107901.0,0.4576,1
1,SDSS J030636.71-001807.7,03 06 36.712,-00 18 07.75,7.5710597,BrightestCG,107895.0,0.45757,1
2,[GMB2011] 3640,03 06 37.886,-00 17 46.53,20.409458,ClG,99513.0,0.412,1
3,SDSS J030634.39-001818.4,03 06 34.398,-00 18 18.48,43.629013,Galaxy,25427.0,0.08874,1
4,2XMM J030638.5-001723,03 06 38.5369,-00 17 22.499,46.11327,Star,,,1
5,LEDA 1146346,03 06 41.0,-00 19 00,81.00589,Galaxy,,,1
6,SDSS J030632.22-001856.3,03 06 32.2176,-00 18 56.236,90.612305,Low-Mass*,21.6,7.2e-05,1
7,2SLAQ J030642.95-001655.4,03 06 42.959,-00 16 55.44,110.80093,Star,,,1
8,SDSS J030632.87-001936.9,03 06 32.8737,-00 19 36.885,113.122765,Star,-24.0,-8e-05,1
9,2XMM J030635.5-001957,03 06 35.541,-00 19 56.85,115.828804,X,,,1
10,2MASS J03063932-0016015,03 06 39.3248,-00 16 01.549,126.315865,Low-Mass*,35.212,0.000117,1
11,SDSS J030628.58-001737.2,03 06 28.5836,-00 17 37.192,130.86551,Low-Mass*,52.841,0.000176,1
12,2MASS J03062851-0017373,03 06 28.51,-00 17 37.3,131.92604,**,,,1
13,SDSS J030628.68-001843.3,03 06 28.6845,-00 18 43.254,132.7719,Low-Mass*,106.518,0.000355,1
14,SDSS J030628.45-001737.3,03 06 28.4506,-00 17 37.342,132.79095,Low-Mass*,54.782,0.000183,1
15,SDSS J030627.50-001816.3,03 06 27.5086,-00 18 16.314,144.88617,QSO,219136.0,1.5365,1
16,2SLAQ J030645.47-001919.6,03 06 45.476,-00 19 19.63,146.5191,Star,,,1
17,2XMM J030626.1-001743,03 06 26.1229,-00 17 43.932,166.25856,Galaxy,,,1
