,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,3XMM J035416.9-001003,03 54 17.000,-00 10 06.60,0.0011999946,ClG,56464.0,0.21,1
1,SDSS J035417.20-001001.5,03 54 17.205,-00 10 01.50,5.9560313,BrightestCG,,,1
2,NVSS J035417-001007,03 54 17.7,-00 10 12,11.162541,Radio,,,1
3,[ZJM2003] SA 95-44,03 54 17.57,-00 09 39.6,28.321404,Star,,,1
4,2MASS J03541847-0009219,03 54 18.48,-00 09 21.9,49.90918,Star,,,1
5,[ZJM2003] SA 95-49,03 54 19.53,-00 09 32.0,51.355145,Star,,,1
6,2XMM J035417.9-001101,03 54 17.9938,-00 11 02.395,57.75253,Star,,,1
7,2MASS J03541351-0009234,03 54 13.5111,-00 09 23.499,67.79641,Star,,,1
8,[SPD2011] 20103,03 54 21.7,-00 10 09,70.13885,ClG,117720.0,0.5143,1
9,SDSS J035421.69-001011.8,03 54 21.694,-00 10 11.86,70.599884,BrightestCG,128657.0,0.58227,1
10,2MASS J03541931-0008548,03 54 19.2941,-00 08 54.908,79.522934,Star,,,1
11,[ZJM2003] SA 95-3457,03 54 16.36,-00 08 23.5,103.545975,Star,,,1
12,2MASS J03541980-0008245,03 54 19.80,-00 08 24.6,110.3086,Star,,,1
13,[ZJM2003] SA 95-45,03 54 24.24,-00 09 33.4,113.56101,Star,,,1
14,HD  24538,03 54 13.6745,-00 08 24.176,113.92398,Variable*,-29.95,-0.0001,1
15,[ZJM2003] SA 95-156,03 54 14.01,-00 08 19.5,116.111664,Star,,,1
16,[ZJM2003] SA 95-3573,03 54 14.08,-00 08 14.4,120.44611,Star,,,1
17,[ZJM2003] SA 95-3572,03 54 13.31,-00 08 14.7,124.840744,Star,,,1
18,2MASS J03541208-0008164,03 54 12.0782,-00 08 16.540,132.52704,Star,,,1
19,[ZJM2003] SA 95-149,03 54 19.87,-00 07 59.6,134.09805,Star,,,1
20,2MASS J03542474-0008590,03 54 24.7392,-00 08 59.107,134.2823,Star,,,1
21,[ZJM2003] SA 95-3465,03 54 14.74,-00 07 56.0,134.928,Star,,,1
22,[ZJM2003] SA 95-117,03 54 22.964,-00 08 25.00,135.37099,Star,123207.0,0.54772,1
23,[ZJM2003] SA 95-3464,03 54 12.65,-00 08 06.3,136.85622,Star,,,1
24,SDSS J035415.09-001224.5,03 54 15.099,-00 12 24.56,140.87137,Galaxy,16576.0,0.05691,1
25,2MASS J03540955-0008389,03 54 09.56,-00 08 38.9,141.93575,Star,,,1
26,2MASS J03542655-0009218,03 54 26.5614,-00 09 21.831,150.24666,Star,,,1
27,2MASS J03541876-0007343,03 54 18.7644,-00 07 34.454,154.43053,Star,,,1
28,[LPZ94] 103,03 54 17.5,-00 12 43,156.57973,Radio,,,1
29,[ZJM2003] SA 95-92,03 54 26.60,-00 08 50.7,162.77792,Star,,,1
30,2MASS J03541994-0007280,03 54 19.9413,-00 07 28.139,164.48842,Star,,,1
31,SDSS J035414.14-001252.2,03 54 14.147,-00 12 52.20,171.04263,Galaxy,16452.0,0.05647,1
32,SDSS J035418.16-001256.7,03 54 18.1659,-00 12 56.749,171.0463,QSO,,,1
33,2SLAQ J035427.62-001126.2,03 54 27.6271,-00 11 26.295,178.21758,Star,,,1
34,SDSS J035405.42-000918.9,03 54 05.4240,-00 09 18.972,180.05287,BrightestCG,57508.0,0.21438,1
35,2MASS J03540539-0009192,03 54 05.40,-00 09 19.2,180.34001,Star,,,1
36,[ZJM2003] SA 95-63,03 54 28.7451,-00 09 22.703,181.56355,Star,,,1
37,2MASS J03542008-0007080,03 54 20.0566,-00 07 08.252,184.14723,Star,,,1
38,2MASS J03542471-0007414,03 54 24.7102,-00 07 41.459,185.58429,Star,,,1
39,[ZJM2003] SA 95-180,03 54 10.11,-00 07 30.7,187.04535,Star,,,1
40,[ZJM2003] SA 95-214,03 54 13.68,-00 07 01.4,191.77869,Star,,,1
41,SDSS J035427.14-001207.8,03 54 27.141,-00 12 07.84,194.5243,BrightestCG,113580.0,0.48993,1
42,SDSS J035403.93-001018.8,03 54 03.932,-00 10 18.87,196.4075,Galaxy,16738.0,0.05748,1
43,[AWK2020] 975,03 54 03.92,-00 10 18.7,196.51176,ClG,16453.0,0.05647444,1
44,[ZJM2003] SA 95-189,03 54 08.52,-00 07 23.0,207.23102,Star,,,1
45,LEDA  145842,03 54 19.6595,-00 13 34.219,211.41785,Seyfert2,7749.0,0.02619,1
46,2MASS J03540213-0009528,03 54 02.1239,-00 09 52.906,223.55884,Star,,,1
47,2MASS J03542831-0007405,03 54 28.3172,-00 07 40.510,223.9641,Star,,,1
48,2MASS J03540416-0008095,03 54 04.1768,-00 08 09.945,224.95647,Star,,,1
49,2MASS J03542574-0007007,03 54 25.7357,-00 07 00.797,227.361,Star,,,1
50,[ZJM2003] SA 95-230,03 54 09.71,-00 06 40.3,233.48885,Star,,,1
51,SDSS J035403.05-001159.1,03 54 03.057,-00 11 59.13,237.49348,Galaxy,16704.0,0.05736,1
52,2MASS J03542911-0007288,03 54 29.1234,-00 07 28.945,240.67586,Low-Mass*,62.02,0.000207,1
53,[ZJM2003] SA 95-68,03 54 32.90,-00 09 19.8,243.0474,Star,,,1
54,2MASS J03541899-0006029,03 54 18.9835,-00 06 02.869,245.53926,Star,,,1
55,SDSS J035433.41-001028.7,03 54 33.419,-00 10 28.77,247.27274,Galaxy,57451.0,0.21414,1
56,[ZJM2003] SA 95-236,03 54 07.07,-00 06 34.5,259.17636,Star,,,1
57,2MASS J03543427-0009221,03 54 34.2859,-00 09 22.167,263.0681,Star,,,1
58,2MASS J03542349-0005489,03 54 23.5014,-00 05 49.134,275.31644,Star,,,1
59,Gaia DR3 3257398515497649408,03 53 59.4543,-00 08 45.586,275.36966,Star,,,1
60,UCAC4 450-005453,03 53 59.4322,-00 08 45.024,275.8537,**,,,1
61,FASTT   96,03 53 59.4284,-00 08 44.950,275.92874,EclBin,,,1
62,[ZJM2003] SA 95-3597,03 54 35.39,-00 09 51.4,276.2673,Star,,,1
63,2MASS J03542586-0006025,03 54 25.8764,-00 06 02.541,278.01514,Star,,,1
64,[ZJM2003] SA 95-182,03 54 32.08,-00 07 23.7,278.7517,Star,,,1
65,[ZJM2003] SA 95-62,03 53 58.29,-00 09 32.6,282.70087,Star,,,1
66,2MASS J03540036-0007435,03 54 00.3573,-00 07 43.652,287.66946,Star,,,1
67,SDSSCGB 12270.4,03 54 34.605,-00 08 06.37,290.15576,Galaxy,,,1
68,SDSSCGB 12270.1,03 54 35.101,-00 07 57.40,300.68677,Galaxy,,,1
69,[ZJM2003] SA 95-146,03 54 35.11,-00 07 57.5,300.76572,Star,,,1
70,[ZJM2003] SA 95-309,03 54 21.12,-00 05 11.7,301.30588,Star,,,1
71,SDSSCGB 12270,03 54 35.2,-00 07 59,301.34738,Compact_Gr_G,,,1
72,2MASS J03540698-0005448,03 54 06.9847,-00 05 44.875,301.77502,Star,,,1
73,[ZJM2003] SA 95-155,03 53 58.65,-00 08 02.5,301.93185,Star,,,1
74,2MASS J03542235-0005146,03 54 22.3537,-00 05 14.694,302.75104,Star,,,1
75,2MASS J03543151-0006351,03 54 31.5138,-00 06 35.177,303.4727,Star,,,1
76,2MASS J03543558-0007598,03 54 35.59,-00 07 59.8,306.325,Star,,,1
77,SDSSCGB 12270.2,03 54 35.644,-00 07 59.14,307.3357,Galaxy,,,1
78,SDSSCGB 12270.3,03 54 35.402,-00 07 51.17,307.4627,Galaxy,,,1
79,2SLAQ J035434.00-001305.3,03 54 34.008,-00 13 05.38,311.5249,Star,,,1
80,2SLAQ J035422.70-001507.5,03 54 22.7029,-00 15 07.607,312.92728,Star,,,1
81,[ZJM2003] SA 95-320,03 54 19.95,-00 04 56.7,313.04324,Star,,,1
82,2MASS J03540191-0006232,03 54 01.9040,-00 06 23.493,317.88495,Star,,,1
83,[ZJM2003] SA 95-322,03 54 22.50,-00 04 54.1,323.20654,Star,,,1
84,2MASS J03542592-0005094,03 54 25.9640,-00 05 09.815,325.82327,Star,,,1
85,[ZJM2003] SA 95-327,03 54 10.41,-00 04 54.0,327.85672,Galaxy,,,1
86,2MASS J03535854-0006596,03 53 58.5457,-00 06 59.820,333.93372,Star,,,1
87,2MASS J03542441-0004512,03 54 24.4143,-00 04 51.322,334.31848,Star,,,1
88,SDSS J035434.74-001332.8,03 54 34.744,-00 13 32.85,336.71854,Galaxy,85523.0,0.341,1
89,2MASS J03541593-0004300,03 54 15.9405,-00 04 30.103,336.87146,Star,,,1
90,2MASS J03541313-0004312,03 54 13.13,-00 04 31.3,340.28793,Star,,,1
91,[ZJM2003] SA 95-3470,03 54 04.24,-00 05 24.5,340.902,Star,,,1
92,2MASS J03543805-0007574,03 54 38.0623,-00 07 57.446,341.3132,Star,,,1
93,[ZJM2003] SA 95-311,03 54 28.0976,-00 05 07.737,342.09576,Star,,,1
94,[ZJM2003] SA 95-152,03 53 55.45,-00 08 05.0,345.36414,Star,,,1
95,[ZJM2003] SA 95-3574,03 54 04.30,-00 05 18.5,345.38626,Star,,,1
96,2MASS J03540460-0005090,03 54 04.5970,-00 05 09.093,350.88846,Star,43.39,0.000145,1
97,2MASS J03540989-0004310,03 54 09.8849,-00 04 31.548,351.63834,Star,,,1
98,[ZJM2003] SA 95-126,03 53 54.37,-00 08 28.2,353.42328,Star,,,1
99,[ZJM2003] SA 95-281,03 54 00.55,-00 05 51.0,355.26974,Star,,,1
100,[ZJM2003] SA 95-78,03 54 40.38,-00 09 02.6,356.49057,Star,,,1
