,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ACO  3854,22 17 45.72,-35 43 31.4,0.0,ClG,41117.0,0.148,1
1,2MASX J22174585-3543293,22 17 45.8385,-35 43 29.011,2.7906258,BrightestCG,36859.0,0.131533,1
2,2MASX J22174667-3543393,22 17 46.677,-35 43 39.35,14.1070385,GtowardsCl,40498.0,0.145587,1
3,2MASX J22174823-3543493,22 17 48.2106,-35 43 48.808,34.969723,GtowardsCl,40495.0,0.145577,1
4,2dFGRS TGS530Z351,22 17 45.4156,-35 42 53.662,37.919445,Galaxy,41578.0,0.1498,1
5,2MASX J22174322-3543053,22 17 43.2644,-35 43 04.954,39.91938,GtowardsCl,44287.0,0.160457,1
6,[WF81] 2215-359 1,22 17 49,-35 43.4,40.622005,GtowardsCl,34609.0,0.12295,1
7,[WF81] 2215-359 2,22 17 49,-35 43.4,40.622005,GtowardsCl,33748.0,0.11969,1
8,ClG 2214.9-3558,22 17.8,-35 43,41.915474,ClG,,,1
9,2dFGRS TGS530Z356,22 17 46.20,-35 44 19.2,48.155994,Galaxy,41168.0,0.1482,1
10,ClG 2215-35,22 17.7,-35 43,55.120403,ClG,,,1
11,EDSGC 221454.1-355917,22 17 48.98,-35 44 15.3,59.18546,GtowardsCl,41196.0,0.148309,1
12,EDSGC 221455.5-355758,22 17 50.36,-35 42 56.3,66.52061,GtowardsCl,42562.0,0.153659,1
13,Gaia DR3 6599089298934494208,22 17 47.1344,-35 42 19.210,74.21639,Galaxy,,,1
14,EDSGC 221457.6-355757,22 17 52.46,-35 42 55.2,89.70885,GtowardsCl,42114.0,0.151898,1
15,EDSGC 221443.4-355808,22 17 38.30,-35 43 06.6,93.70151,GtowardsCl,40988.0,0.147498,1
16,2MASS J22174593-3545093,22 17 45.9382,-35 45 09.349,97.98576,HighPM*,,,1
17,EDSGC 221447.8-360007,22 17 42.71,-35 45 05.5,100.984535,GtowardsCl,41219.0,0.148399,1
18,1RXS J221740.2-354448,22 17 40.20,-35 44 48.0,101.90565,X,,,1
19,2MASX J22173673-3542473,22 17 36.738,-35 42 47.35,117.92203,GtowardsCl,39171.0,0.140437,1
20,2dFGRS TGS589Z339,22 17 36.04,-35 43 43.0,118.443985,Galaxy,40527.0,0.1457,1
21,2MASX J22173632-3542583,22 17 36.3646,-35 42 58.226,118.66194,GtowardsCl,40382.0,0.145137,1
22,2dFGRS TGS589Z333,22 17 54.47,-35 44 40.9,127.20389,Galaxy,43158.0,0.156,1
23,2dFGRS TGS589Z030,22 17 48.6,-35 41 25,131.17723,Galaxy,42827.0,0.1547,1
24,LEDA  141007,22 17 43.6494,-35 41 10.139,143.49428,Galaxy,,,1
25,2dFGRS TGS589Z340,22 17 35.54,-35 44 58.5,151.49002,Galaxy,41833.0,0.1508,1
26,2dFGRS TGS530Z357,22 17 44.7691,-35 46 07.106,156.13643,Galaxy,41808.0,0.1507,1
27,LEDA   89215,22 17 33.8,-35 44 32,157.28215,Galaxy,,,1
28,2dFGRS TGS530Z349,22 17 58.3,-35 44 37,166.63007,Galaxy,41935.0,0.1512,1
29,TYC 7502-504-1,22 17 45.2661,-35 40 33.493,177.99283,Star,14.41,4.8e-05,1
30,LEDA   89214,22 17 31.4,-35 44 49,190.84525,Galaxy,,,1
31,Gaia DR3 6599082873663427456,22 17 32.2544,-35 45 13.276,193.02115,Galaxy,,,1
32,Gaia DR3 6599085381924317184,22 17 52.7665,-35 46 35.700,203.2856,Galaxy,,,1
33,LEDA  644746,22 17 55.7,-35 46 31,216.83287,Galaxy,,,1
34,2dFGRS TGS530Z350,22 17 55.2425,-35 46 45.009,225.65985,Galaxy,42446.0,0.1532,1
35,2dFGRS TGS589Z325,22 18 05.5,-35 43 57,242.21432,Galaxy,39445.0,0.1415,1
36,2dFGRS TGS589Z341,22 17 37.58,-35 47 13.4,243.10887,Galaxy,40886.0,0.1471,1
37,LEDA   89221,22 17 46.1,-35 47 40,248.64302,Galaxy,,,1
38,LEDA   89213,22 17 27.9,-35 45 45,254.78688,Galaxy,,,1
39,LEDA   89219,22 17 41.7,-35 47 44,257.29565,Galaxy,,,1
40,Gaia DR3 6599085313204839680,22 17 55.7604,-35 47 17.963,257.42578,Galaxy,,,1
41,LEDA  141015,22 18 06.6,-35 44 26,260.03613,Galaxy,,,1
42,LEDA   89223,22 17 48.9,-35 38 58,276.13138,Galaxy,,,1
43,LEDA   89222,22 17 48.7,-35 48 10,280.95114,Galaxy,,,1
44,LEDA   89225,22 17 59.1,-35 47 26,285.5918,Galaxy,,,1
45,LEDA   89217,22 17 37.0,-35 38 54,297.0476,Galaxy,,,1
46,LEDA   89210,22 17 22.4,-35 41 49,301.92233,Galaxy,,,1
47,LEDA   89220,22 17 42.9,-35 38 28,305.33923,Galaxy,,,1
48,Gaia DR3 6599085862960652032,22 18 10.4514,-35 44 32.496,307.26697,Galaxy,,,1
49,LEDA   89207,22 17 19.5513,-35 43 35.434,318.68884,Galaxy,40527.0,0.1457,1
50,2dFGRS TGS589Z344,22 17 27.98,-35 47 28.8,320.9168,Galaxy,-60.0,-0.0002,1
51,2dFGRS TGS589Z331,22 17 58.97,-35 48 24.9,334.88727,Galaxy,42522.0,0.1535,1
52,2dFGRS TGS530Z265,22 17 38.3,-35 38 05,338.68933,Galaxy,17223.0,0.0592,1
53,LEDA   89227,22 18 09.8,-35 40 28,345.94077,Galaxy,,,1
54,LEDA   89212,22 17 25.7,-35 47 38,346.69077,Galaxy,,,1
