,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ACO   754,09 09 08.4,-09 39 58,0.0,ClG,15752.0,0.054,1
1,[TKK2018] 2862,09 09 08.83,-09 39 55.3,6.955542,GroupG,15718.0,0.05388,1
2,WINGS J090905.60-093958.3,09 09 05.5800,-09 39 58.536,41.7029,GtowardsCl,28065.0,0.09844,1
3,[LVO2003] J090905.5-094003,09 09 05.5,-09 40 03,43.17285,X,,,1
4,WINGS J090905.14-094036.4,09 09 05.1528,-09 40 36.696,61.667576,Galaxy,39487.0,0.14166,1
5,[CZ2003]   754C-393  99,09 09 11.8396,-09 39 18.585,64.34651,GtowardsCl,16617.0,0.057053,1
6,2E 0906.8-0928,09 09 13.8,-09 39 59,79.85627,X,,,1
7,WINGS J090909.05-094119.4,09 09 09.0192,-09 41 19.500,82.01268,GtowardsCl,27963.0,0.09806,1
8,WINGS J090906.09-093841.4,09 09 06.077,-09 38 41.38,83.9681,GtowardsCl,17192.0,0.0591,1
9,WINGS J090902.84-094025.3,09 09 02.831,-09 40 25.50,86.81856,GtowardsCl,17359.0,0.05968,1
10,[CZ2003]   754A-1294   9,09 09 12.62,-09 38 35.5,103.44293,GtowardsCl,13628.0,0.046539,1
11,6dFGS gJ090902.8-093847,09 09 02.7608,-09 38 46.713,109.705795,GtowardsCl,16612.0,0.05704,1
12,WINGS J090911.16-093813.5,09 09 11.144,-09 38 13.53,112.07366,GtowardsCl,14072.0,0.048093,1
13,2MASX J09091159-0941471,09 09 11.5985,-09 41 47.658,119.42317,GtowardsCl,15434.0,0.05288,1
14,TYC 5449-198-1,09 09 05.8329,-09 41 59.447,127.2405,Star,34.99,0.000117,1
15,2MASX J09085986-0940167,09 08 59.8465,-09 40 16.983,127.895454,GtowardsCl,17085.0,0.05871,1
16,2MASX J09091348-0938141,09 09 13.4973,-09 38 14.181,128.29631,GtowardsCl,17640.0,0.06068,1
17,WINGS J090902.86-093812.1,09 09 02.852,-09 38 12.26,133.83517,Galaxy,39965.0,0.1435,1
18,[CZ2003]   754C-393  98,09 09 10.5617,-09 42 12.272,138.02454,GtowardsCl,16059.0,0.055081,1
19,[TKT2016] 2606,09 09 17.58,-09 39 29.9,138.66335,GroupG,,,1
20,WINGS J090917.51-094051.8,09 09 17.5080,-09 40 52.104,145.1387,Galaxy,8827.0,0.02989,1
21,HD  78665,09 09 12.7974,-09 42 17.788,154.17027,Star,-7.04,-2.3e-05,1
22,[CZ2003]   754B-393 100,09 09 01.95,-09 37 39.4,168.24881,GtowardsCl,17705.0,0.06091,1
23,LEDA 3098239,09 09 11.1678,-09 42 42.128,169.15419,GtowardsCl,15935.0,0.054644,1
24,WINGS J090904.88-094241.6,09 09 04.8696,-09 42 41.760,171.87857,Galaxy,16087.0,0.05518,1
25,WINGS J090920.69-094003.0,09 09 20.6904,-09 40 03.288,181.8152,Galaxy,16616.0,0.05705,1
26,2MASX J09085891-0937517,09 08 58.9428,-09 37 52.067,188.19421,GtowardsCl,16059.0,0.05508,1
27,WINGS J090917.75-094206.4,09 09 17.7504,-09 42 06.444,188.71402,Galaxy,16370.0,0.05618,1
28,2MASX J09085540-0940457,09 08 55.3740,-09 40 45.583,198.40189,GtowardsCl,14250.0,0.04872,1
29,2MASX J09091923-0941591,09 09 19.2004,-09 41 59.088,200.41492,BrightestCG,15799.0,0.05416,1
30,2XMM J090913.7-094304,09 09 13.7962,-09 43 04.604,202.94704,EmissionG,76251.0,0.297,1
31,WSTB 26W32,09 08 55.0,-09 40 55,206.17746,Radio,,,1
32,2MASX J09085857-0937127,09 08 58.5932,-09 37 13.288,219.45686,GtowardsCl,16923.0,0.05814,1
33,2MASX J09085397-0938557,09 08 53.9937,-09 38 56.031,221.861,GtowardsCl,15473.0,0.05302,1
34,WSTB 26W37,09 09 18.8,-09 42 41,224.08864,Radio,,,1
35,WINGS J090905.99-094344.9,09 09 05.9952,-09 43 44.904,229.67302,Galaxy,17102.0,0.05877,1
36,WINGS J090911.61-093611.0,09 09 11.624,-09 36 11.18,231.77682,EmissionG,59657.0,0.2235,1
37,WINGS J090855.28-094207.4,09 08 55.2768,-09 42 07.272,233.16072,GtowardsCl,15108.0,0.05173,1
38,WINGS J090858.34-093654.5,09 08 58.345,-09 36 54.70,236.02771,GtowardsCl,15520.0,0.053183,1
39,WINGS J090922.60-094159.1,09 09 22.5984,-09 41 59.136,242.383,Galaxy,16007.0,0.0549,1
40,[CZ2003]   754C-295 101,09 09 23.78,-09 41 34.8,247.1601,GtowardsCl,14835.0,0.050772,1
41,2MASX J09090439-0944107,09 09 04.3577,-09 44 10.722,259.69296,GtowardsCl,14672.0,0.0502,1
42,[ZHG90] 0906-0926C,09 08 51.1,-09 39 02,261.87933,GtowardsCl,16195.0,0.055562,1
43,WINGS J090853.33-094226.9,09 08 53.344,-09 42 27.05,267.90964,GtowardsCl,2055.0,0.00688,1
44,LEDA   82323,09 09 26.4,-09 39 18,269.16,GtowardsCl,14994.0,0.051329,1
45,WINGS J090913.26-094419.5,09 09 13.2576,-09 44 19.608,271.28787,Galaxy,15392.0,0.05273,1
46,2MASX J09091794-0943501,09 09 17.9361,-09 43 50.574,271.97693,GtowardsCl,16288.0,0.05589,1
47,[CZ2003]   754D-494  10,09 09 03.8899,-09 44 27.887,278.00357,GtowardsCl,15550.0,0.053287,1
48,2MASX J09085012-0941047,09 08 50.1443,-09 41 04.774,278.0752,GtowardsCl,14162.0,0.04841,1
49,2MASX J09092518-0942051,09 09 25.1628,-09 42 05.287,278.63397,GtowardsCl,15581.0,0.053397,1
50,EXSS 0906.4-0931,09 08.9,-09 43,280.10324,X,,,1
51,WINGS J090923.97-093716.9,09 09 23.974,-09 37 16.83,281.1012,GtowardsCl,17435.0,0.059951,1
52,2MASX J09085837-0935587,09 08 58.3515,-09 35 58.342,281.98914,EmissionG,15029.0,0.05145,1
53,2MASX J09092078-0943341,09 09 20.7911,-09 43 34.427,283.56238,GtowardsCl,15079.0,0.05163,1
54,[CZ2003]   754D-494   8,09 09 15.9810,-09 44 19.571,284.57635,GtowardsCl,15351.0,0.052586,1
55,WINGS J090910.90-093514.8,09 09 10.8952,-09 35 14.822,285.57187,Galaxy,15542.0,0.05326,1
56,2MASX J09091280-0944361,09 09 12.8218,-09 44 36.282,285.85974,GtowardsCl,15698.0,0.05381,1
57,2MASX J09090040-0935287,09 09 00.3784,-09 35 28.212,294.71698,GtowardsCl,16469.0,0.05653,1
58,2MASX J09091706-0944281,09 09 17.0583,-09 44 28.330,299.1105,GtowardsCl,15648.0,0.053634,1
59,2MASX J09085323-0943187,09 08 53.2651,-09 43 18.825,300.68094,GtowardsCl,16487.0,0.05659,1
60,[CZ2003]   754D-494 104,09 09 21.8071,-09 43 44.355,300.8877,GtowardsCl,16681.0,0.05728,1
61,WINGS J090849.95-093747.6,09 08 49.9375,-09 37 47.741,302.5012,GtowardsCl,14004.0,0.0479,1
