,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ACO S  758,14 12 20.9,-34 20 20,0.40467596,ClG,11464.0,0.039,1
1,MCG-06-31-029,14 12 20.9176,-34 20 21.806,1.8194206,Seyfert1,11320.0,0.0385,1
2,TYC 7289-491-1,14 12 23.3592,-34 20 14.151,31.016445,Star,-67.22,-0.000224,1
3,PKS 1409-341,14 12 16.4,-34 20 28,56.306282,Radio,,,1
4,1RXS J141214.2-342020,14 12 14.198,-34 20 20.00,83.00919,X,,,1
5,LEDA  664169,14 12 18.5,-34 18 30,113.947105,Galaxy,,,1
6,TYC 7289-481-1,14 12 30.4399,-34 19 58.651,120.07701,Star,,,1
7,1RXS J141224.0-341825,14 12 24.00,-34 18 25.5,120.768555,X,,,1
8,TYC 7289-492-1,14 12 10.5593,-34 20 21.296,128.08319,Star,-15.97,-5.3e-05,1
9,LEDA  664265,14 12 17.7524,-34 18 10.120,135.60674,Galaxy,11694.0,0.0398,1
10,LEDA  664272,14 12 30.6438,-34 18 04.467,181.49498,Galaxy,11915.0,0.04056,1
11,FLASH J141229.96-341752.5,14 12 29.96,-34 17 52.5,185.34981,Galaxy,,,1
12,LEDA  664375,14 12 29.1645,-34 17 41.846,188.40446,Galaxy,12615.0,0.043,1
13,[TKT2016] 4912,14 12 25.29,-34 17 15.3,192.50623,GroupG,,,1
14,LEDA  663142,14 12 36.5,-34 22 49,243.9581,EmissionG,9965.0,0.03381,1
15,XMMU J141216.6-342422,14 12 16.6,-34 24 22,247.78662,Galaxy,,,1
16,2MASS J14121129-3423594,14 12 11.2621,-34 23 59.341,249.69955,Star,,,1
17,[TKK2018] 5162,14 12 02.42,-34 22 44.5,270.676,PairG,11381.0,0.03871,1
18,[LH2011] 1982,14 12.1,-34 17,272.17697,GroupG,11741.0,0.039962,1
19,IC 4379,14 12 09.9708,-34 16 15.798,279.23663,AGN_Candidate,4350.0,0.014617,1
20,[ODC88] 24,14 12 26,-34 15.7,285.09256,ClG,,,1
21,TYC 7289-512-1,14 11 58.0359,-34 21 48.524,296.66232,Star,-20.54,-6.9e-05,1
22,IC 4378,14 12 09.4739,-34 15 55.394,300.1022,GtowardsGroup,4230.0,0.01421,1
23,CD-33  9627,14 11 59.0163,-34 22 56.889,313.11575,Star,-45.88,-0.000153,1
24,LEDA  664956,14 12 11.6,-34 15 12,328.85504,Galaxy,,,1
25,[T2015] nest 101207,14 12 32.2,-34 15 06,343.74008,GroupG,11657.0,0.03967,1
26,XMMU J141245.4-342343,14 12 45.4,-34 23 43,365.00583,Galaxy,,,1
27,XMMU J141223.0-341330,14 12 23.0,-34 13 30,410.82532,Galaxy,,,1
28,LEDA  665231,14 12 01.8,-34 13 58,449.3984,Galaxy,,,1
29,TYC 7289-199-1,14 12 44.2474,-34 26 31.657,470.79636,Star,8.24,2.7e-05,1
30,LEDA  665118,14 12 50.2871,-34 14 25.012,508.5807,EmissionG,10913.0,0.03709,1
31,TYC 7289-945-1,14 12 27.9405,-34 11 38.170,529.0781,Star,-38.64,-0.000129,1
32,LEDA  184533,14 11 43.8158,-34 25 08.135,542.02466,EmissionG,11634.0,0.03959,1
33,Gaia DR3 6123005192217796992,14 11 36.5333,-34 18 55.297,556.0794,WhiteDwarf_Candidate,,,1
34,Gaia DR2 6122978705155408896,14 13 06.3580,-34 19 28.828,565.3988,WhiteDwarf_Candidate,,,1
35,Gaia DR3 6123007773495460608,14 11 44.2564,-34 14 24.434,576.76276,WhiteDwarf_Candidate,,,1
36,XMMU J141308.6-342105,14 13 08.6,-34 21 05,592.4668,Galaxy,,,1
37,LEDA  665335,14 11 45.4,-34 13 34,598.687,Galaxy,,,1
38,[MJB2015] dw1413-34,14 13 08.0,-34 23 33,614.28784,LowSurfBrghtG,,,1
39,LEDA  665625,14 11 48.7,-34 12 19,625.0376,Galaxy,,,1
40,TYC 7289-878-1,14 11 58.1343,-34 10 44.036,641.3984,Star,37.94,0.000127,1
41,TYC 7289-109-1,14 13 05.5243,-34 14 10.746,664.9845,Star,-3.6,-1.2e-05,1
42,TXS 1408-341,14 11 28.3,-34 23 06,672.1318,Radio,,,1
43,TYC 7289-191-1,14 11 37.0777,-34 27 03.293,675.9084,SB*,23.28,7.8e-05,1
44,CRTS J141149.8-343010,14 11 49.9372,-34 30 09.109,702.7317,EclBin,,,1
45,SCR J1411-3414,14 11 31.3749,-34 14 30.298,706.3926,HighPM*,,,1
46,TYC 7289-388-1,14 12 23.4384,-34 32 08.172,708.8686,Star,-38.72,-0.000129,1
47,LEDA  662186,14 13 08.7231,-34 26 52.295,710.13293,Galaxy,23952.0,0.08336,1
