,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,NAME NGC 4104 Group,12 06 19.75,+28 07 08.3,0.06459422,GroupG,8326.348,0.02817,1
1,[TKK2018] 4025,12 06 22.45,+28 07 12.0,35.9334,GroupG,8405.0,0.02844,1
2,LEDA 1827058,12 06 21.5170,+28 07 36.462,36.6009,Galaxy,7956.0,0.0269,1
3,GALEX J120621.5+280632,12 06 21.4725,+28 06 31.245,43.501717,HotSubdwarf,,,1
4,[BKB95] 1203+2825,12 06.4,+28 08,76.37925,GtowardsCl,9025.0,0.030571,1
5,SN 2017hr,12 06 27.390,+28 08 19.70,123.741646,Supernova,,,1
6,SDSS J120627.46+280820.6,12 06 27.4701,+28 08 20.719,125.19577,Galaxy,,,1
7,[T2015] nest 100239,12 06 17.9,+28 09 23,137.34566,GroupG,,,1
8,LEDA 1827475,12 06 09.4784,+28 08 28.092,157.57098,Galaxy,8839.0,0.02993,1
9,LEDA 1825765,12 06 13.9346,+28 04 50.184,158.10478,Galaxy,7871.0,0.02661,1
10,MCG+05-29-015,12 06 30.8601,+28 08 16.112,161.85931,LINER,8766.0,0.02968,1
11,LSPM J1206+2808,12 06 29.7828,+28 08 46.343,165.0014,HighPM*,,,1
12,[RPG97] 180,12 06.5,+28 05,186.69542,GroupG,8614.0,0.029157,1
13,[DT2000] NGC 4104 18,12 06 14.7,+28 03 58,201.69226,X,,,1
14,2XMM J120614.2+280354,12 06 14.3155,+28 03 54.677,206.54623,X,,,1
15,2MASX J12063392+2808372,12 06 33.9393,+28 08 37.543,207.8329,GtowardsCl,7527.0,0.02543,1
16,USGC U453,12 06 33.1,+28 05 13,210.94109,GroupG,8350.0,0.02825,1
17,SDSSCGB 34454.2,12 06 38.705,+28 07 12.75,250.8044,Galaxy,,,1
18,SDSSCGB 34454,12 06 39.4,+28 07 20,260.22012,Compact_Gr_G,,,1
19,SDSSCGB 34454.4,12 06 39.484,+28 07 12.26,261.1009,Galaxy,,,1
20,SDSSCGB 34454.1,12 06 39.6887,+28 07 22.602,264.16388,Galaxy,,,1
21,SDSSCGB 34454.3,12 06 39.7695,+28 07 33.758,266.06247,Galaxy,,,1
22,BD+28  2076,12 06 01.3213,+28 09 21.191,277.63187,Star,42.11,0.00014,1
23,LEDA 1827024,12 05 58.6694,+28 07 33.759,280.03653,Galaxy,8775.0,0.02971,1
24,[LH2011] 2674,12 06.7,+28 07,294.47794,GroupG,8435.0,0.028543,1
25,2XMM J120557.9+280558,12 05 58.0929,+28 05 57.890,295.0631,X,,,1
26,LEDA 1828546,12 06 35.161,+28 10 48.97,300.39413,Galaxy,24770.0,0.08634,1
27,LEDA 1824719,12 06 08.9535,+28 02 34.194,309.11044,Galaxy,7921.0,0.02678,1
28,NGC  4104,12 06 38.9098,+28 10 27.184,322.1366,BrightestCG,8453.0,0.028605,1
29,LEDA 1826326,12 05 55.0,+28 06 01,334.30447,Galaxy,,,1
30,LEDA 1828912,12 06 35.9,+28 11 34,340.90253,Galaxy,,,1
31,[P2004] 10,12 06 35.38,+28 11 55.6,353.93024,X,,,1
32,RGH  53,12 05.9,+28 05,364.07352,GroupG,,,1
33,SDSS J120642.86+281129.2,12 06 42.8683,+28 11 29.207,401.93393,Galaxy,8454.0,0.02861,1
34,[DT2000] NGC 4104 20,12 06 01.9,+28 01 38,406.09296,X,,,1
35,2XMM J120631.0+280045,12 06 31.2463,+28 00 45.972,411.4958,X,,,1
36,2XMM J120600.7+280132,12 06 00.751,+28 01 34.11,418.22678,X,,,1
37,LEDA 1824374,12 06 40.4,+28 01 48,421.05463,Galaxy,,,1
38,[BKB95] 1204+2818,12 06.6,+28 01,426.5038,GtowardsCl,8301.0,0.028083,1
39,Cl* Melotte  111     AV      87,12 05 59.6025,+28 01 33.368,428.11816,Star,-36.68,-0.000122,1
40,LEDA 1826860,12 05 47.379,+28 07 11.56,428.26,Galaxy,8862.0,0.03001,1
41,2MASX J12063981+2801324,12 06 39.7775,+28 01 31.891,428.2916,GtowardsCl,8277.0,0.028,1
42,SDSSCGB 36144.1,12 06 25.217,+28 14 19.43,437.1479,Galaxy,,,1
43,SDSSCGB 36144.2,12 06 26.147,+28 14 22.02,441.8904,Galaxy,,,1
44,2MASS J12063455+2800314,12 06 34.5396,+28 00 31.556,442.41177,Low-Mass*,3.87,1.3e-05,1
45,2MASS J12060248+2813293,12 06 02.4895,+28 13 29.316,444.14496,BrownD*,,,1
46,SDSS J120601.10+281324.1,12 06 01.1044,+28 13 24.139,449.49246,Galaxy,46563.0,0.16951,1
47,SDSSCGB 36144,12 06 25.2,+28 14 36,453.46204,Compact_Gr_G,,,1
48,SDSSCGB 36144.3,12 06 24.223,+28 14 48.18,463.66714,Galaxy,,,1
49,2XMM J120629.2+281435,12 06 29.3526,+28 14 36.157,465.50708,Seyfert1,75391.0,0.29303,1
50,MCG+05-29-013,12 06 05.8946,+28 14 16.859,466.07388,GtowardsCl,8084.0,0.02734,1
51,[DT2000] NGC 4104  9,12 06 30.2,+28 14 36,468.53586,X,,,1
52,SDSSCGB 36144.4,12 06 25.077,+28 14 52.59,469.60175,Galaxy,,,1
53,SDSS J120551.27+281221.9,12 05 51.2624,+28 12 21.866,490.14774,EmissionG,41143.0,0.1481,1
54,2MASX J12065264+2811124,12 06 52.6760,+28 11 12.253,499.13806,LINER,24669.0,0.08597,1
55,Cl* Melotte  111     AV     127,12 06 56.1543,+28 04 02.745,516.23004,Star,,,1
56,V* IQ Com,12 06 03.5591,+27 59 18.330,516.5346,RRLyrae,,,1
57,MCG+05-29-014,12 06 06.6301,+28 15 22.893,524.1284,LINER,8713.0,0.0295,1
