,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ClG J1514+3636,15 14 22.0,+36 36 22,0.0,ClG,91775.0,0.372,1
1,NAME MS 1512-cB58,15 14 22.2751,+36 36 25.674,4.9468384,AGN,259587.0,2.73,1
2,[BTG2004] X,15 14 22.455,+36 36 20.90,5.5881405,mmRad,,,1
3,CNOC MS 1512  101094,15 14 22.482,+36 36 21.08,5.8824058,Galaxy,262172.0,2.86495,1
4,CXOU J151422.5+363620,15 14 22.50,+36 36 20.7,6.159419,X,91736.0,0.3718,1
5,CNOC MS 1512  101068,15 14 22.578,+36 36 16.80,8.687967,GtowardsCl,,,1
6,[LMF2003] 2437,15 14 21.74,+36 36 13.3,9.24618,Galaxy,,,1
7,CNOC MS 1512  101037,15 14 20.5122,+36 36 21.099,17.93773,GtowardsCl,,,1
8,DES J151422.03+363603.1,15 14 22.0346,+36 36 03.106,18.898512,GtowardsCl,,,1
9,1RXS J151422.3+363642,15 14 22.3,+36 36 42,20.323593,X,,,1
10,1AXG J151422+3635,15 14 22.8,+36 35 59,24.935984,X,,,1
11,DES J151421.69+363543.2,15 14 21.6936,+36 35 43.210,38.96513,GtowardsCl,,,1
12,CNOC MS 1512  101167,15 14 25.0382,+36 36 41.299,41.361095,GtowardsCl,91631.0,0.37127,1
13,CNOC MS 1512  100983,15 14 25.5283,+36 36 12.099,43.624523,GtowardsCl,,,1
14,[LMF2003] 2565,15 14 20.31,+36 37 01.1,44.07796,Galaxy,,,1
15,[LMF2003] 2218,15 14 23.70,+36 35 41.3,45.55855,Galaxy,,,1
16,CNOC MS 1512  100793,15 14 22.9377,+36 35 34.199,49.11667,EmissionG,32787.0,0.11606,1
17,CNOC MS 1512  100900,15 14 18.3869,+36 35 56.899,50.229897,GtowardsCl,,,1
18,CNOC MS 1512  101260,15 14 18.9583,+36 36 58.199,51.49427,GtowardsCl,,,1
19,CNOC MS 1512  101366,15 14 20.8516,+36 37 18.199,57.874943,GtowardsCl,99438.0,0.4116,1
20,CNOC MS 1512  100792,15 14 19.2593,+36 35 34.099,58.17044,GtowardsCl,,,1
21,SDSS J151417.04+363611.0,15 14 17.043,+36 36 11.07,60.68098,BrightestCG,86120.0,0.34391,1
22,[LMF2003] 2164,15 14 24.69,+36 35 28.2,62.799904,Galaxy,,,1
23,CNOC MS 1512  101401,15 14 22.6540,+36 37 24.899,63.389954,GtowardsCl,91912.0,0.37269,1
24,CNOC MS 1512  101397,15 14 23.6924,+36 37 24.099,65.3566,GtowardsCl,91787.0,0.37206,1
25,CNOC MS 1512  100817,15 14 17.6898,+36 35 39.999,66.76936,GtowardsCl,92639.0,0.37637,1
26,CNOC MS 1512  100710,15 14 19.7495,+36 35 20.599,67.11631,GtowardsCl,91282.0,0.36951,1
27,CNOC MS 1512  100704,15 14 19.1683,+36 35 19.399,71.28659,GtowardsCl,,,1
28,2MASS J15142382+3635116,15 14 23.8075,+36 35 11.574,73.71327,HighPM*,,,1
29,DES J151422.36+363507.6,15 14 22.3604,+36 35 07.668,74.4587,GtowardsCl,,,1
30,[ZB97] M15,15 14 20.8291,+36 35 08.599,74.7432,GtowardsCl,91910.0,0.37268,1
31,DES J151415.95+363602.2,15 14 15.9520,+36 36 02.276,75.45181,GtowardsCl,,,1
32,CNOC MS 1512  100613,15 14 22.5312,+36 35 04.499,77.76458,GtowardsCl,91270.0,0.36945,1
33,CNOC MS 1512  101130,15 14 15.3793,+36 36 35.699,80.888374,GtowardsCl,,,1
34,CNOC MS 1512  100619,15 14 25.0468,+36 35 05.699,84.665115,GtowardsCl,,,1
35,CNOC MS 1512  100757,15 14 27.5626,+36 35 28.999,85.41905,GtowardsCl,92507.0,0.3757,1
36,CNOC MS 1512  100586,15 14 19.8330,+36 35 00.399,85.6726,GtowardsCl,91676.0,0.3715,1
37,DES J151421.98+363451.2,15 14 21.9871,+36 34 51.229,90.77129,GtowardsCl,,,1
38,CNOC MS 1512  100815,15 14 15.3151,+36 35 39.599,90.98499,GtowardsCl,90028.0,0.36322,1
39,CNOC MS 1512  101250,15 14 14.9881,+36 36 56.699,91.27962,GtowardsCl,90928.0,0.36773,1
40,2MASX J15141495+3635463,15 14 14.973,+36 35 46.69,91.69123,Galaxy,32707.0,0.11576,1
41,DES J151419.16+363455.4,15 14 19.1619,+36 34 55.445,93.05916,GtowardsCl,,,1
42,DES J151415.87+363524.2,15 14 15.8714,+36 35 24.247,93.71458,GtowardsCl,,,1
43,CNOC MS 1512  101534,15 14 24.7223,+36 37 52.099,95.874985,GtowardsCl,91762.0,0.37193,1
44,DES J151426.04+363457.8,15 14 26.0448,+36 34 57.810,97.26707,GtowardsCl,,,1
45,CNOC MS 1512  101570,15 14 20.6930,+36 37 58.999,98.267006,GtowardsCl,,,1
46,DES J151416.37+363510.7,15 14 16.3723,+36 35 10.789,98.30689,GtowardsCl,,,1
47,CNOC MS 1512  100806,15 14 29.3147,+36 35 37.999,98.46395,GtowardsCl,,,1
