,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,NSCS J002310+001137,00 23 14.39,+00 11 58.7,0.0,ClG,71078.0,0.2734,1
1,SDSS J002314.76+001157.9,00 23 14.769,+00 11 57.98,5.732567,BrightestCG,68001.0,0.25966,1
2,DES J002315.32+001158.6,00 23 15.3240,+00 11 58.650,14.010004,GtowardsCl,,,1
3,DES J002314.13+001212.2,00 23 14.1346,+00 12 12.288,14.118117,GtowardsCl,,,1
4,DES J002313.53+001148.7,00 23 13.5267,+00 11 48.761,16.322834,GtowardsCl,,,1
5,[GMB2011] 2033,00 23 14.022,+00 11 34.48,24.837143,ClG,61190.0,0.23,1
6,DES J002314.98+001229.1,00 23 14.9807,+00 12 29.099,31.664614,GtowardsCl,,,1
7,[SPD2011] 4661,00 23 15.0,+00 12 29,31.702913,ClG,76445.0,0.2979,1
8,DES J002313.27+001119.4,00 23 13.2728,+00 11 19.496,42.6355,GtowardsCl,,,1
9,DES J002312.00+001224.0,00 23 12.0061,+00 12 24.031,43.821102,GtowardsCl,,,1
10,SDSS J002318.23+001130.0,00 23 18.2394,+00 11 30.091,64.44002,GtowardsCl,67868.0,0.25907,1
11,DES J002309.86+001217.7,00 23 09.8696,+00 12 17.794,70.44321,GtowardsCl,,,1
12,2MASS J00231678+0010504,00 23 16.7824,+00 10 50.581,76.99343,Low-Mass*,-9.552,-3.2e-05,1
13,SDSS J002309.70+001238.2,00 23 09.7033,+00 12 38.298,80.68438,BrightestCG,63658.0,0.24063,1
14,SDSS J002309.36+001237.3,00 23 09.367,+00 12 37.33,84.66542,QSO,202241.0,1.268561,1
15,DES J002319.83+001228.4,00 23 19.8345,+00 12 28.457,86.91984,GtowardsCl,,,1
16,DES J002308.69+001117.2,00 23 08.6996,+00 11 17.203,94.90788,GtowardsCl,,,1
17,2MASS J00231990+0012540,00 23 19.9078,+00 12 54.151,99.62552,Low-Mass*,31.334,0.000105,1
18,SDSS J002307.59+001131.7,00 23 07.5977,+00 11 31.677,105.40532,BrightestCG,67311.0,0.25661,1
19,DES J002307.47+001125.9,00 23 07.4765,+00 11 25.994,108.737526,GtowardsCl,,,1
20,DES J002319.00+001322.7,00 23 19.0036,+00 13 22.794,108.9076,GtowardsCl,,,1
21,DES J002307.66+001116.2,00 23 07.6604,+00 11 16.248,109.50638,GtowardsCl,,,1
22,[VV2003c] J002319.8+001044,00 23 19.7799,+00 10 44.435,109.78049,Seyfert1,94196.0,0.38431,1
23,2SLAQ J002322.14+001224.6,00 23 22.146,+00 12 24.64,119.19609,Star,,,1
24,DES J002322.29+001128.4,00 23 22.2904,+00 11 28.463,122.30172,GtowardsCl,,,1
25,SDSS J002322.62+001246.5,00 23 22.6240,+00 12 46.598,132.47285,Galaxy,76407.0,0.29772,1
26,HD   1887,00 23 18.1259,+00 09 49.349,140.96729,HighPM*,-3.51354,-1.2e-05,1
27,DES J002304.90+001203.1,00 23 04.9093,+00 12 03.137,142.2789,GtowardsCl,,,1
28,DES J002313.16+001425.5,00 23 13.1650,+00 14 25.576,148.02109,GtowardsCl,,,1
29,DES J002305.56+001310.7,00 23 05.5639,+00 13 10.764,150.73361,GtowardsCl,,,1
30,DES J002319.22+001411.5,00 23 19.2237,+00 14 11.514,151.31587,GtowardsCl,,,1
31,2MASS J00230849+0009533,00 23 08.4850,+00 09 53.552,153.31998,Low-Mass*,14.606,4.9e-05,1
32,2MASS J00231451+0014372,00 23 14.5083,+00 14 37.201,158.51144,Low-Mass*,-92.78,-0.000309,1
33,DES J002314.36+000910.4,00 23 14.3603,+00 09 10.493,168.20767,GtowardsCl,,,1
34,SDSS J002306.19+001003.1,00 23 06.1968,+00 10 03.225,168.63533,Galaxy,84900.0,0.33797,1
35,2MASX J00231083+0014389,00 23 10.8395,+00 14 39.398,169.29344,Galaxy,24249.0,0.08444,1
36,DES J002308.05+000922.8,00 23 08.0544,+00 09 22.825,182.5604,GtowardsCl,,,1
37,[VV2003c] J002314.1+000855,00 23 14.049,+00 08 55.33,183.44397,Seyfert1,41629.0,0.15,1
38,SDSS J002316.65+001516.8,00 23 16.656,+00 15 16.88,201.07639,QSO,232009.0,1.801,1
39,SDSS J002314.87+000835.7,00 23 14.877,+00 08 35.73,203.10614,Galaxy,43675.0,0.15804,1
40,DES J002301.59+001308.1,00 23 01.6008,+00 13 08.126,204.01256,GtowardsCl,,,1
41,[GMB2011] 1980,00 23 09.346,+00 08 48.37,204.81442,ClG,89181.0,0.359,1
42,NVSS J002309+001513,00 23 09.5134,+00 15 19.801,213.9916,RadioG,68904.0,0.26367,1
43,[BMA2003] BH  51,00 23 29,+00 11.9,219.19907,ClG,,,1
44,SDSS J002309.97+000827.2,00 23 09.969,+00 08 27.24,221.61285,BrightestCG,101956.0,0.42503,1
45,2XMMi J002307.9+000807,00 23 10.0,+00 08 27,221.6549,ClG,101950.0,0.425,1
46,SDSS J002329.24+001156.4,00 23 29.246,+00 11 56.48,222.85208,BrightestCG,76247.0,0.29698,1
47,[HBH2013] WHDF-EVLA-35,00 22 59.700,+00 12 34.81,223.28778,Radio,,,1
48,DES J002313.68+000808.6,00 23 13.6873,+00 08 08.658,230.2827,GtowardsCl,,,1
49,[HBH2013] WHDF-EVLA-31,00 22 59.130,+00 11 20.34,232.09071,Radio,,,1
50,2SLAQ J002327.67+000956.8,00 23 27.6715,+00 09 56.871,233.52039,Seyfert1,120930.0,0.53369,1
51,DES J002309.72+001542.8,00 23 09.7229,+00 15 42.877,234.8532,GtowardsCl,,,1
52,DES J002322.20+000830.0,00 23 22.1998,+00 08 30.107,239.23647,GtowardsCl,,,1
