,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,HSCS J022457-034853,02 24 57.1,-03 48 53,0.0,ClG,132875.0,0.61,1
1,2XLSSd J022457.1-034858,02 24 57.00,-03 48 54.5,2.1474729,Galaxy,176930.0,0.9698,1
2,DES J022457.29-034852.9,02 24 57.297,-03 48 52.93,2.9474695,AGN,134204.0,0.61893,1
3,DES J022456.93-034856.3,02 24 56.930,-03 48 56.40,4.2411046,GtowardsCl,,,1
4,DES J022457.31-034849.7,02 24 57.311,-03 48 49.78,4.5049524,GtowardsCl,,,1
5,SDSS J022457.10-034846.2,02 24 57.101,-03 48 46.26,6.7364054,X,,,1
6,DES J022457.50-034856.6,02 24 57.503,-03 48 56.66,7.0589895,GtowardsCl,,,1
7,DES J022456.67-034846.6,02 24 56.674,-03 48 46.62,9.026526,GtowardsCl,,,1
8,DES J022457.53-034845.7,02 24 57.534,-03 48 45.72,9.756295,GtowardsCl,,,1
9,DES J022456.97-034903.3,02 24 56.974,-03 49 03.31,10.477545,GtowardsCl,,,1
10,DES J022456.45-034858.3,02 24 56.455,-03 48 58.37,11.04107,GtowardsCl,,,1
11,DES J022456.24-034853.6,02 24 56.246,-03 48 53.60,12.793319,GtowardsCl,,,1
12,DES J022456.85-034907.7,02 24 56.856,-03 49 07.72,15.167577,GtowardsCl,,,1
13,DES J022456.05-034856.3,02 24 56.056,-03 48 56.40,15.98574,GtowardsCl,,,1
14,DES J022458.26-034859.1,02 24 58.266,-03 48 59.16,18.509502,GtowardsCl,,,1
15,DES J022458.32-034902.3,02 24 58.327,-03 49 02.31,20.593067,GtowardsCl,,,1
16,DES J022456.72-034913.7,02 24 56.721,-03 49 13.73,21.492188,GtowardsCl,,,1
17,DES J022458.16-034910.7,02 24 58.170,-03 49 10.79,23.936838,GtowardsCl,,,1
18,DES J022457.11-034919.3,02 24 57.115,-03 49 19.36,26.359322,GtowardsCl,,,1
19,DES J022458.89-034856.4,02 24 58.893,-03 48 56.49,27.055733,GtowardsCl,,,1
