,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ACO  2941,01 45 03.60,-53 01 23.4,0.0,ClG,33301.0,0.118,1
1,[MGJ2010] J014503.6-530123.4,01 45 03.60,-53 01 23.4,0.0,BrightestCG,36459.0,0.13,1
2,[GSB2009] J014503.58-530123.2,01 45 03.58,-53 01 23.2,0.2693722,Galaxy,33374.0,0.11828,1
3,Gaia DR3 4913186404711884928,01 45 06.7022,-53 01 51.651,39.766785,Galaxy,,,1
4,LEDA    6421,01 44 58.9493,-53 01 11.627,43.581795,EmissionG,33225.0,0.11771,1
5,ESO 152-21,01 44 58.32,-53 01 12.2,48.93873,Compact_Gr_G,,,1
6,LEDA    6420,01 44 57.6,-53 01 11,55.538406,Galaxy,,,1
7,Gaia DR3 4913185648797641472,01 45 05.6277,-53 02 31.517,70.53022,Galaxy,,,1
8,Gaia DR3 4913185648797641344,01 45 04.4584,-53 02 40.005,76.99563,Galaxy,,,1
9,1RXS J014503.5-530005,01 45 03.5,-53 00 05,78.4052,X,,,1
10,Gaia DR3 4913186507790721664,01 45 09.5553,-53 00 15.904,86.27825,Galaxy,,,1
11,Gaia DR3 4913185786236595072,01 45 14.9246,-53 01 46.134,104.66656,Galaxy,,,1
12,Gaia DR3 4913186610870322048,01 45 11.7667,-52 59 45.708,122.37747,Galaxy,,,1
13,Gaia DR3 4913175031638483456,01 44 50.6306,-53 00 19.874,133.16751,Galaxy,,,1
14,Gaia DR3 4913185580078164992,01 45 07.0278,-53 03 34.527,134.72253,Galaxy,,,1
15,Gaia DR3 4913175100357959552,01 44 50.9784,-52 58 57.681,184.96959,Galaxy,,,1
16,CD-53   332,01 44 56.8561,-53 04 19.463,186.26964,Star,17.71,5.9e-05,1
17,Gaia DR3 4913185476998956544,01 45 24.2761,-53 02 36.048,200.15408,Galaxy,,,1
18,LEDA  435743,01 45 21.7919,-52 59 19.637,205.6177,Galaxy,,,1
19,1RXS J014514.4-530435,01 45 14.400,-53 04 35.51,215.38197,X,,,1
20,Gaia DR3 4913186851388490496,01 45 16.6692,-52 58 12.109,224.7515,Galaxy,,,1
21,TYC 8475-1294-1,01 44 52.2161,-52 57 07.259,275.99744,Star,43.62,0.000146,1
22,LEDA  435762,01 45 32.0,-52 59 15,286.70108,Galaxy,,,1
23,Gaia DR3 4913174756760575488,01 44 28.8341,-53 00 40.809,316.59174,Galaxy,,,1
24,LEDA  435753,01 44 28.7,-52 59 17,339.4226,Galaxy,,,1
25,Gaia DR3 4913182625140672640,01 45 37.0834,-53 04 34.512,357.31808,Galaxy,,,1
26,Gaia DR3 4913182041024738176,01 45 27.0265,-53 06 27.268,370.0312,Galaxy,,,1
27,Gaia DR3 4913176199869585792,01 44 43.5958,-52 55 51.241,378.11865,Galaxy,,,1
28,LEDA  433905,01 45 19.5,-53 07 21,385.2401,Galaxy,,,1
29,Gaia DR3 4913175650113772032,01 44 23.3820,-52 59 12.239,385.98273,Galaxy,,,1
30,Gaia DR3 4913174688041098880,01 44 20.6388,-53 01 50.238,388.50647,Galaxy,,,1
31,Gaia DR3 4913176229933051520,01 44 27.8100,-52 57 14.735,407.76456,Galaxy,,,1
32,2XMM J014547.6-530332,01 45 47.34,-53 03 32.1,414.93332,AGN_Candidate,,,1
33,TYC 8475-485-1,01 45 00.3212,-52 54 26.521,417.9296,Star,45.08,0.00015,1
34,LEDA  436718,01 45 24.2,-52 55 03,423.47736,Galaxy,,,1
35,LEDA  435632,01 45 49.4971,-52 59 47.171,425.2603,Galaxy,33045.0,0.11703,1
36,LEDA  435534,01 44 17.1974,-53 00 09.140,425.29486,Galaxy,,,1
37,LEDA  434041,01 45 35.6,-53 06 49,434.96844,Galaxy,,,1
38,LEDA  435877,01 45 49.7,-52 58 48,444.20868,Galaxy,,,1
39,Gaia DR2 4913181830569953408,01 45 49.1683,-53 04 34.325,453.0744,WhiteDwarf_Candidate,,,1
40,Gaia DR3 4913181315173864832,01 45 34.2775,-53 07 23.247,453.78705,Galaxy,,,1
41,LEDA  437048,01 44 55.7,-52 53 41,467.8774,Galaxy,,,1
