,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,[YZJ2003] 4-155,17 12 16.6284,+64 03 31.272,23.151709,Galaxy,23578.0,0.082,1
2,[YZJ2003] 4-148,17 12 21.7518,+64 03 12.545,44.093117,Galaxy,20531.0,0.071,1
3,2MASX J17120692+6403197,17 12 07.0144,+64 03 19.762,53.461185,Galaxy,23798.0,0.0828,1
4,2MASX J17121627+6402124,17 12 16.2048,+64 02 12.380,58.720024,RadioG,20653.0,0.071436,1
5,[YZJ2003] 4-160,17 12 08.189,+64 03 48.71,58.935146,Galaxy,23027.0,0.08,1
6,[YZJ2003] 4-140,17 12 07.7854,+64 02 34.623,59.68271,Galaxy,22751.0,0.079,1
7,[YZJ2003] 4-162,17 12 09.4009,+64 03 59.044,60.958317,Galaxy,23578.0,0.082,1
8,[YZJ2003] 2-  9,17 12 23.9693,+64 03 34.178,63.163124,Galaxy,24751.0,0.08627,1
9,[WLH2009] 1130,17 12 17.8,+64 02 10,63.25094,PairG,23716.0,0.0825,1
10,2MASX J17121932+6402084,17 12 19.3362,+64 02 08.286,68.39953,Galaxy,23765.0,0.08268,1
11,SDSS J171210.40+640413.1,17 12 10.4150,+64 04 13.114,69.490295,Galaxy,23853.0,0.083,1
12,SDSS J171215.84+640421.3,17 12 15.8477,+64 04 21.281,70.87976,Galaxy,21394.0,0.0741,1
13,2MASX J17120659+6402247,17 12 06.6689,+64 02 25.378,71.16689,Galaxy,41843.0,0.150839,1
14,[YZJ2003] 4-130,17 12 13.305,+64 01 57.92,73.567245,Galaxy,19694.0,0.068,1
15,[YZJ2003] 4-151,17 12 26.0612,+64 03 26.968,74.15684,Galaxy,21199.0,0.0734,1
17,[YZJ2003] 4-133,17 12 07.937,+64 02 06.81,79.01746,Galaxy,23853.0,0.083,1
18,MLCG 0774,17 12 22.090,+64 02 05.58,79.814896,Compact_Gr_G,23248.0,0.0808,1
19,GB6 B1712+6405,17 12 23.8007,+64 02 11.388,82.54654,RadioG,23041.0,0.080052,1
20,FIRST J171223.2+640158,17 12 23.1588,+64 01 57.094,90.79844,RadioG,22974.0,0.07981,1
21,2MASXI J1712287+640338,17 12 28.8000,+64 03 38.754,94.58324,BrightestCG,21210.0,0.07344,1
22,SDSS J171219.48+640442.6,17 12 19.4785,+64 04 42.512,96.414276,Galaxy,23798.0,0.0828,1
23,[YZJ2003] 4-179,17 12 12.749,+64 04 55.45,105.921524,Galaxy,19694.0,0.068,1
24,2MASX J17120095+6402168,17 12 00.9884,+64 02 16.289,107.04685,Galaxy,21655.0,0.07504,1
25,2MASXI J1712231+640156,17 12 19.7,+64 01 25,109.944214,RadioG,20736.0,0.071733,1
26,2MASX J17115777+6403208,17 11 57.7187,+64 03 20.587,114.113205,GtowardsCl,24002.0,0.08354,1
27,2MASX J17122830+6401515,17 12 28.2522,+64 01 51.962,117.08515,GtowardsCl,24916.0,0.08687,1
28,2MASX J17123210+6402185,17 12 32.0777,+64 02 18.825,123.25105,GtowardsCl,23798.0,0.0828,1
29,[YZJ2003] 4-141,17 12 33.9303,+64 02 46.496,126.31562,Galaxy,25225.0,0.088,1
30,[YZJ2003] 2-  3,17 12 26.3551,+64 04 55.664,128.63815,Galaxy,22886.0,0.07949,1
31,[YZJ2003] 4-183,17 12 17.189,+64 05 19.44,129.6087,Galaxy,22474.0,0.078,1
32,SDSS J171225.44+640119.6,17 12 25.4396,+64 01 19.622,130.30666,Galaxy,22834.0,0.0793,1
33,[YZJ2003] 2-  5,17 12 33.2335,+64 04 18.063,137.11165,Galaxy,24255.0,0.08446,1
34,[YZJ2003] 4-177,17 12 28.5338,+64 04 55.988,137.62877,Galaxy,22751.0,0.079,1
35,[YZJ2003] 4-184,17 12 06.5067,+64 05 20.389,141.34325,Galaxy,21255.0,0.0736,1
36,NAME ZwCl 1710.4+6401 B,17 12 34.8919,+64 04 14.571,145.11095,BrightestCG,24561.0,0.085576,1
37,[YZJ2003] 4-118,17 12 23.941,+64 00 54.96,147.70074,Galaxy,24951.0,0.087,1
38,[YZJ2003] 4-117,17 12 22.140,+64 00 49.16,148.92854,Galaxy,23027.0,0.08,1
