,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ClG J2146+0422,21 46 04.8,+04 23 19,0.0,ClG,120489.0,0.531,1
1,SDSS J214605.51+042313.1,21 46 05.515,+04 23 13.14,12.202008,Galaxy,119320.0,0.52391,1
2,[GAD2014] 326.525+04.388,21 46 06.1,+04 23 19,20.100931,Galaxy,138964.0,0.6517,1
3,[GAD2014] 326.527+04.387,21 46 06.5,+04 23 14,25.708296,Galaxy,11003.0,0.0374,1
4,[GAD2014] 326.512+04.390,21 46 03.0,+04 23 26,27.418467,Galaxy,119517.0,0.5251,1
5,WiggleZ X22J214604092+04224940,21 46 04.0936,+04 22 49.264,31.557528,Galaxy,119621.0,0.52573,1
6,WiggleZ X22J214605355+04224538,21 46 05.3568,+04 22 45.239,34.773163,Galaxy,121817.0,0.53913,1
7,[PHJ2002] WARP J2146.0+0423 R1,21 46 05.92,+04 22 44.1,38.71177,Radio,,,1
8,[GAD2014] 326.515+04.399,21 46 03.6,+04 24 00,44.141308,Galaxy,140719.0,0.6641,1
9,[GAD2014] 326.523+04.376,21 46 05.6,+04 22 34,47.10619,Galaxy,,,1
10,[GAD2014] 326.523+04.402,21 46 05.6,+04 24 10,52.517654,Galaxy,179808.0,0.9993,1
11,[GAD2014] 326.521+04.373,21 46 05.1,+04 22 24,54.902164,Galaxy,117619.0,0.5137,1
12,[GAD2014] 326.519+04.367,21 46 04.7,+04 22 02,77.44749,Galaxy,,,1
13,IC 1399,21 46 08.9160,+04 24 08.083,78.73187,Galaxy,11566.0,0.039354,1
14,[GAD2014] 326.508+04.41,21 46 01.9180,+04 24 35.952,88.20112,Galaxy,,,1
15,WiggleZ R22J214603261+04214829,21 46 03.2610,+04 21 48.310,93.56544,Galaxy,159452.0,0.80897,1
16,[GAD2014] 326.500+04.408,21 46 00.2,+04 24 31,99.89822,Galaxy,118188.0,0.5171,1
17,[GAD2014] 326.519+04.358,21 46 04.8,+04 21 31,107.682396,Galaxy,138422.0,0.6479,1
18,[GAD2014] 326.505+04.416,21 46 01.3919,+04 24 59.327,112.531906,Galaxy,131883.0,0.6034,1
19,[GAD2014] 326.521+04.356,21 46 05.2,+04 21 24,115.40145,Galaxy,155952.0,0.78,1
20,[GAD2014] 326.494+04.367,21 45 58.8,+04 22 03,117.63825,Galaxy,97517.0,0.4015,1
21,[GAD2014] 326.496+04.413,21 45 59.1,+04 24 47,122.25171,Galaxy,139717.0,0.657,1
22,[GAD2014] 326.494+04.365,21 45 58.7,+04 21 57,122.73079,Galaxy,97785.0,0.4029,1
23,[GAD2014] 326.542+04.362,21 46 10.2,+04 21 45,123.65783,Galaxy,180630.0,1.0079,1
24,[GAD2014] 326.513+04.423,21 46 03.1,+04 25 25,128.01852,Galaxy,124916.0,0.5584,1
25,[GAD2014] 326.521+04.351,21 46 05.2,+04 21 04,135.1473,Galaxy,130611.0,0.595,1
26,[GAD2014] 326.486+04.371,21 45 56.7,+04 22 16,136.72496,Galaxy,150730.0,0.7385,1
27,[GAD2014] 326.508+04.351,21 46 02.0,+04 21 04,141.6578,Galaxy,62354.0,0.235,1
28,[GAD2014] 326.490+04.417,21 45 57.7,+04 25 04,149.68532,Galaxy,47584.0,0.1736,1
29,SDSS J214556.86+042451.9,21 45 56.869,+04 24 51.97,150.70203,Galaxy,101699.0,0.42365,1
30,[GAD2014] 326.487+04.415,21 45 56.9,+04 24 57,153.1053,Galaxy,,,1
31,[GAD2014] 326.510+04.431,21 46 02.5,+04 25 54,158.97928,Galaxy,131521.0,0.601,1
32,SDSS J214605.23+042023.5,21 46 05.235,+04 20 23.52,175.60277,QSO,215265.0,1.46848,1
