,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,2XMMi J092114.3+370133,09 21 14.500,+37 01 31.30,0.0010381939,ClG,62401.0,0.2352,1
1,SDSS J092114.41+370132.8,09 21 14.4252,+37 01 32.910,1.842436,BrightestCG,62094.0,0.23388,1
2,SDSS J092114.87+370135.5,09 21 14.8773,+37 01 35.592,6.232972,BrightestCG,70484.0,0.27073,1
3,DES J092116.01+370157.3,09 21 16.0110,+37 01 57.351,31.718317,GtowardsCl,,,1
4,DES J092109.89+370127.8,09 21 09.8923,+37 01 27.853,55.287346,GtowardsCl,,,1
5,DES J092114.04+370006.8,09 21 14.0445,+37 00 06.896,84.57997,GtowardsCl,,,1
6,DES J092107.75+370105.0,09 21 07.7540,+37 01 05.049,84.9491,GtowardsCl,,,1
7,DES J092123.82+370111.4,09 21 23.8294,+37 01 11.430,113.48145,GtowardsCl,,,1
8,[RRB2014] RM J092124.2+370131.9,09 21 24.2,+37 01 31,116.16315,ClG,62405.0,0.23522,1
9,SDSS J092124.20+370131.8,09 21 24.2104,+37 01 31.920,116.2898,BrightestCG,62405.0,0.23522,1
10,DES J092124.83+370122.0,09 21 24.8393,+37 01 22.092,124.162155,GtowardsCl,,,1
11,SDSS J092108.37+370314.1,09 21 08.3828,+37 03 14.165,126.2763,QSO,245119.0,2.157,1
12,DES J092125.90+370149.7,09 21 25.9067,+37 01 49.771,137.83966,GtowardsCl,,,1
13,Gaia DR3 810968513582623872,09 21 24.2546,+36 59 49.795,154.77293,Galaxy,,,1
14,DES J092127.82+370132.7,09 21 27.8232,+37 01 32.783,159.55862,GtowardsCl,,,1
15,DES J092128.09+370217.1,09 21 28.0938,+37 02 17.149,169.11256,GtowardsCl,,,1
16,DES J092129.25+370150.4,09 21 29.2573,+37 01 50.421,177.75201,GtowardsCl,,,1
17,2XMM J092129.2+370103,09 21 29.1715,+37 01 01.612,178.19946,Seyfert1,64107.0,0.24258,1
