,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ZwCl 1316-0044,13 19 16.58,-00 55 01.2,0.06996483,ClG,23911.0,0.08321,1
1,6dFGS gJ131916.6-005501,13 19 16.5800,-00 55 01.354,0.15496558,LINER,23540.0,0.08186,1
2,[WLH2009] 642,13 19 16.7,-00 55 07,6.072822,PairG,23551.0,0.0819,1
3,LEDA   46430,13 19 16.8313,-00 55 12.291,11.714588,Galaxy,,,1
4,1RXS J131915.6-005445,13 19 15.600,-00 54 45.00,21.87407,X,,,1
5,2dFGRS TGN262Z103,13 19 13.8707,-00 54 39.560,46.037,Galaxy,24167.0,0.08414,1
6,SDSS J131919.49-005432.4,13 19 19.490,-00 54 32.45,52.26159,Galaxy,132341.0,0.60644,1
7,2dFGRS TGN261Z043,13 19 14.5958,-00 53 58.497,69.40629,Galaxy,23749.0,0.08262,1
8,SDSS J131921.32-005522.7,13 19 21.3238,-00 55 22.692,74.32464,GtowardsCl,22640.0,0.0786,1
9,SDSS J131919.93-005357.0,13 19 19.9345,-00 53 57.001,81.56489,GtowardsCl,24781.0,0.08638,1
10,DES J131922.19-005457.8,13 19 22.1982,-00 54 57.789,84.331955,GtowardsCl,,,1
11,NVSS J131920-005605,13 19 20.4,-00 56 06,85.74948,Radio,,,1
12,2dFGRS TGN261Z037,13 19 23.9855,-00 55 07.519,111.2479,GtowardsCl,23688.0,0.0824,1
13,LEDA 1131483,13 19 09.0248,-00 54 51.099,113.76164,GtowardsCl,23396.0,0.08134,1
14,2MASX J13191951-0056509,13 19 19.5317,-00 56 51.016,118.404495,GtowardsCl,23991.0,0.0835,1
15,2dFGRS TGN263Z149,13 19 22.9272,-00 56 33.104,132.32008,GtowardsCl,23826.0,0.0829,1
16,2dFGRS TGN261Z049,13 19 07.64,-00 55 25.5,136.26688,Galaxy,25061.0,0.0874,1
17,2dFGRS TGN262Z098,13 19 19.6449,-00 52 47.905,140.99799,GtowardsCl,23520.0,0.08179,1
18,SDSS J131913.72-005246.6,13 19 13.7299,-00 52 46.618,141.20686,GtowardsCl,24255.0,0.08446,1
19,[TKT2016] 5576,13 19 16.65,-00 57 24.2,142.99599,PairG,,,1
20,2MASX J13192151-0057519,13 19 21.5180,-00 57 51.753,185.93942,GtowardsCl,22588.0,0.07841,1
21,2dFGRS TGN262Z099,13 19 17.2448,-00 58 08.193,187.25952,GtowardsCl,24897.0,0.0868,1
22,2dFGRS TGN261Z054,13 19 04.2,-00 54 13,191.83072,Galaxy,22972.0,0.0798,1
23,3XMM J131904.5-005328,13 19 04.7132,-00 53 27.888,200.95677,LINER,24386.0,0.08494,1
24,2SLAQ J131927.64-005241.2,13 19 27.64,-00 52 41.2,217.06233,Galaxy,30.0,0.0001,1
25,LEDA 1130112,13 19 09.7865,-00 58 15.639,219.51718,Galaxy,25241.0,0.08806,1
26,2dFGRS TGN261Z036,13 19 20.73,-00 51 27.3,222.77196,Galaxy,23551.0,0.0819,1
27,2XMM J131901.4-005400,13 19 01.4444,-00 53 59.302,235.29286,Star,,,1
