,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,2MASX J08203944+2104454,08 20 39.4628,+21 04 45.559,0.05739822,GtowardsGroup,4457.0,0.01498,1
1,NAME NGC 2563 Group,08 20 39.46,+21 04 45.6,0.06565032,GroupG,4654.0,0.015646925,1
2,1RXS J082035.9+210508,08 20 35.899,+21 05 08.02,54.65018,X,,,1
3,NGC  2563,08 20 35.6870,+21 04 04.111,67.158,GtowardsGroup,4475.0,0.01504,1
4,LEDA 1642882,08 20 34.4988,+21 06 19.742,116.9763,GtowardsGroup,5012.0,0.01686,1
5,2MASS J08204840+2105085,08 20 48.4005,+21 05 08.587,127.22508,Star,,,1
6,AGC 180220,08 20 48.9,+21 03 27,153.7447,Galaxy,,,1
7,SDSS J082044.60+210715.0,08 20 44.607,+21 07 15.04,165.89285,Galaxy,,,1
8,[T2015] nest 100030,08 20 38.5,+21 01 43,183.11342,ClG,4797.0,0.016131,1
9,1RXS J082052.6+210457,08 20 52.60,+21 04 57.0,184.26175,X,,,1
10,2MASX J08205122+2103184,08 20 51.2097,+21 03 18.178,186.25662,GtowardsGroup,4661.0,0.01567,1
11,2MASX J08203404+2107363,08 20 34.0250,+21 07 36.411,186.97952,GtowardsGroup,29874.0,0.10515,1
12,SDSS J082050.19+210244.7,08 20 50.190,+21 02 44.73,192.79987,QSO,259158.0,2.708862,1
13,2MASX J08204429+2107464,08 20 44.299,+21 07 46.41,193.07451,GtowardsGroup,4658.0,0.01566,1
14,2MASS J08202535+2104188,08 20 25.3557,+21 04 18.818,199.2195,Star,,,1
15,UCAC4 556-045055,08 20 25.4566,+21 04 08.337,199.51175,Star,16.5518,5.5e-05,1
16,NAME Cancer Cluster,08 20 54,+21 04.5,204.10547,ClG,4463.0,0.015,1
17,2XMM J082044.5+210811,08 20 44.6736,+21 08 11.126,218.09172,Star,,,1
18,[TFK97] NGC 2563 22,08 20 43.4,+21 08 30,231.07375,X,,,1
19,OTL 0817+212,08 20 53.55,+21 07 37.9,261.85,Radio,,,1
20,2XMM J082053.8+210735,08 20 53.9,+21 07 35,263.6858,AGN,,,1
21,[SD87] 100,08 20 53.8,+21 07 37,263.90915,Radio,,,1
22,NVSS J082053+210736,08 20 53.8,+21 07 39,265.29688,Radio,,,1
23,[TFK97] NGC 2563 17,08 20 20.1,+21 05 07,271.80573,X,,,1
24,UGC  4345 B,08 20 20.3683,+21 06 22.842,284.3322,GtowardsGroup,6828.0,0.02304,1
25,[SD87]  92,08 20 19.2,+21 05 21,285.75583,Radio,,,1
26,NGC  2562,08 20 23.6548,+21 07 53.266,290.06372,LINER,5021.0,0.01689,1
27,SDSS J082055.76+210128.5,08 20 55.7649,+21 01 28.537,301.54883,QSO,191888.0,1.134621,1
28,[SD87]  96,08 20 37.1,+20 59 20,327.2722,Radio,,,1
29,Gaia DR3 676123136243230336,08 20 19.1403,+21 02 03.480,327.39862,Galaxy,,,1
30,2XMM J082036.5+205918,08 20 36.4700,+20 59 17.516,330.7434,X,,,1
31,SDSS J082014.96+210336.2,08 20 14.9687,+21 03 36.284,349.74548,AGN_Candidate,4941.0,0.01662,1
32,SDSS J082028.06+211004.5,08 20 28.069,+21 10 04.58,356.57733,QSO,261295.0,2.817697,1
33,[HM2015b] 272 6,08 20 13.39,+21 05 16.5,366.17776,Galaxy,,,1
34,FIRST J082055.3+210942,08 20 55.3874,+21 09 42.400,371.15793,AGN_Candidate,,,1
35,[SD87] 101,08 20 55.9,+21 09 42,375.19174,Radio,,,1
36,[CHM2007] HDC  480,08 20 55.5,+20 59 44,376.02008,GroupG,4775.0,0.016057,1
37,2MASX J08204501+2110554,08 20 44.9857,+21 10 55.614,378.00534,GtowardsGroup,29855.0,0.105079,1
38,[SD87]  95,08 20 29.4,+21 10 47,387.84253,Radio,,,1
39,MCG+04-20-029,08 20 10.8146,+21 04 08.286,402.67404,Seyfert2,5156.0,0.01735,1
40,2MASX J08202776+2110563,08 20 27.8066,+21 10 56.412,405.07596,GtowardsGroup,29942.0,0.105403,1
41,BD+21  1816,08 20 17.7999,+20 59 33.760,434.9748,Star,25.688801,8.6e-05,1
42,SDSSCGB 35898.2,08 21 10.5520,+21 05 28.051,437.2205,Galaxy,32521.0,0.11506,1
43,SDSSCGB 35898.3,08 21 10.704,+21 05 13.30,438.16394,Galaxy,,,1
44,Gaia DR3 676123063225802880,08 20 10.2326,+21 01 54.374,443.52316,WhiteDwarf_Candidate,,,1
45,SDSSCGB 23832.3,08 20 13.334,+21 00 27.09,447.8879,Galaxy,,,1
46,[TFK97] NGC 2563 21,08 20 42.1,+20 57 19,448.12723,X,,,1
47,[SD87]  97,08 20 42.9,+20 57 18,450.18423,Radio,,,1
48,SDSSCGB 23832.1,08 20 12.342,+21 00 41.61,451.28168,Galaxy,,,1
49,NVSS J082043+205721,08 20 42.4671,+20 57 14.961,452.60107,RadioG,32314.0,0.11428,1
50,SDSSCGB 35898,08 21 11.8,+21 05 19,453.85522,Compact_Gr_G,32505.0,0.115,1
