,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,XMMXCS J144016.2+034124.4,14 40 16.200,+03 41 24.40,0.0004,ClG,74731.0,0.29,1
1,SDSS J144016.94+034123.4,14 40 16.9410,+03 41 23.421,11.135752,GtowardsCl,75012.0,0.29129,1
2,DES J144015.61+034116.6,14 40 15.6104,+03 41 16.683,11.724005,GtowardsCl,,,1
3,DES J144015.09+034130.9,14 40 15.0908,+03 41 30.983,17.860313,GtowardsCl,,,1
4,DES J144017.30+034109.5,14 40 17.3028,+03 41 09.580,22.183754,GtowardsCl,,,1
5,DES J144017.62+034133.9,14 40 17.6294,+03 41 33.970,23.439493,GtowardsCl,,,1
6,[SPD2011] 459,14 40 17.6,+03 41 34,23.628973,ClG,91736.0,0.3718,1
7,WiggleZ S15J144017845+03413203,14 40 17.8450,+03 41 32.030,25.778849,Galaxy,113216.0,0.48782,1
8,SDSS J144014.61+034142.0,14 40 14.612,+03 41 42.09,29.630644,BrightestCG,75008.0,0.29127,1
9,DES J144014.70+034059.9,14 40 14.7072,+03 40 59.938,33.131832,GtowardsCl,,,1
10,DES J144016.96+034036.9,14 40 16.9651,+03 40 36.904,48.857033,GtowardsCl,,,1
11,DES J144019.40+034111.1,14 40 19.4071,+03 41 11.116,49.811523,GtowardsCl,,,1
12,DES J144012.94+034113.0,14 40 12.9409,+03 41 13.004,50.098602,GtowardsCl,,,1
13,DES J144014.14+034208.5,14 40 14.1423,+03 42 08.584,53.860603,GtowardsCl,,,1
14,SDSS J144012.89+034155.2,14 40 12.8999,+03 41 55.184,58.20589,BrightestCG,74396.0,0.28846,1
15,DES J144015.86+034224.6,14 40 15.8613,+03 42 24.642,60.455338,GtowardsCl,,,1
16,DES J144013.40+034040.6,14 40 13.4087,+03 40 40.668,60.484207,GtowardsCl,,,1
17,DES J144014.02+034216.7,14 40 14.0234,+03 42 16.761,61.67004,GtowardsCl,,,1
18,DES J144019.83+034052.1,14 40 19.8375,+03 40 52.132,63.29219,GtowardsCl,,,1
19,DES J144013.00+034212.0,14 40 13.0064,+03 42 12.055,67.50033,GtowardsCl,,,1
20,DES J144017.25+034017.4,14 40 17.2551,+03 40 17.411,68.82574,GtowardsCl,,,1
21,DES J144012.82+034214.9,14 40 12.8209,+03 42 14.941,71.504166,GtowardsCl,,,1
22,DES J144016.16+034237.1,14 40 16.1680,+03 42 37.151,72.75285,GtowardsCl,,,1
23,DES J144021.61+034124.0,14 40 21.6121,+03 41 24.033,81.01432,GtowardsCl,,,1
24,DES J144010.50+034105.6,14 40 10.5025,+03 41 05.642,87.32407,GtowardsCl,,,1
25,DES J144020.99+034218.8,14 40 20.9953,+03 42 18.747,90.03388,GtowardsCl,,,1
26,DES J144010.57+034223.2,14 40 10.5762,+03 42 23.200,102.68437,GtowardsCl,,,1
27,DES J144012.59+033949.9,14 40 12.5909,+03 39 49.955,108.80497,GtowardsCl,,,1
28,DES J144009.22+034047.9,14 40 09.2233,+03 40 47.931,110.618576,GtowardsCl,,,1
29,2MASX J14401689+0339321,14 40 16.8596,+03 39 32.586,112.249084,GtowardsCl,8253.0,0.02792,1
