,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ClG 1322+3028,13 24 20.700,+30 12 40.30,0.0015999998,ClG,144302.0,0.69,1
1,[BRB2005] P63  1,13 24 20.905,+30 12 42.69,3.577448,BrightestCG,143893.0,0.687,1
2,[RKG2013] Cl 1324+3013 BCG,13 24 20.90,+30 12 43.5,4.1183915,BrightestCG,,,1
3,[BRB2005] P63  2,13 24 21.5,+30 13 01,23.152172,GtowardsCl,143838.0,0.6866,1
4,SDSS J132421.47+301329.7,13 24 21.4753,+30 13 29.818,50.528145,QSO,212133.0,1.416602,1
5,[CWB2011] WLTV J132425.94+301201.8,13 24 25.942,+30 12 01.80,78.10057,Galaxy,137613.0,0.64227,1
6,[CWB2011] WLTV J132427.30+301158.7,13 24 27.303,+30 11 58.74,95.15904,Galaxy,184948.0,1.05447,1
7,[CWB2011] WLTV J132426.88+301140.9,13 24 26.880,+30 11 40.92,99.722305,Galaxy,187493.0,1.08307,1
8,[CWB2011] WLTV J132426.17+301129.5,13 24 26.171,+30 11 29.57,100.162346,Galaxy,138362.0,0.64748,1
9,[CWB2011] WLTV J132428.56+301157.1,13 24 28.560,+30 11 57.12,110.66444,Galaxy_Candidate,,,1
10,[CWB2011] WLTV J132429.04+301209.3,13 24 29.040,+30 12 09.36,112.453316,Galaxy,88007.0,0.35318,1
11,[CWB2011] WLTV J132427.00+301138.0,13 24 27.999,+30 11 38.00,113.289,Star,14022.0,0.04792,1
12,2XMM J132424.1+301052,13 24 24.135,+30 10 52.77,116.38698,X,,,1
13,[CWB2011] WLTV J132426.56+301108.7,13 24 26.556,+30 11 08.74,118.93844,Galaxy,138112.0,0.64574,1
