,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,MCXC J1053.3+5720,10 53 18.97,+57 20 44.7,0.0,ClG,85318.0,0.34,1
1,[VV2010c] J105318.7+572042,10 53 18.6122,+57 20 44.589,2.8973265,AGN,85295.0,0.33989,1
2,[MDI2012] AzLOCK17,10 53 19.271,+57 21 08.45,23.874594,smmRad,211096.0,1.4,1
3,[IIB2009] LH610MHz J105319.2+572108,10 53 19.18,+57 21 08.7,24.060097,Radio,260183.0,2.76,1
4,[DEA2008] Lock850.015b,10 53 19.025,+57 21 09.00,24.304075,Radio,,,1
5,[BCH2008] 66,10 53 17.38,+57 20 11.0,36.07403,X,,,1
6,[BCH2008] 2339,10 53 13.47,+57 20 24.8,48.76308,X,,,1
7,RX J1053.3+5719,10 53 20.0,+57 19 56,49.408604,ClG_Candidate,85318.0,0.34,1
8,[KMO2004] 2EX064,10 53 14.5,+57 20 04,54.458645,Infrared,,,1
9,2MASS J10531899+5721394,10 53 18.953,+57 21 40.46,55.76057,Galaxy,37275.0,0.13313,1
10,[BCH2008] 1496,10 53 26.07,+57 20 35.8,58.151054,X,,,1
11,[BCH2008] 103,10 53 17.89,+57 21 50.1,65.98126,X,,,1
12,ISO-LHDS J105316+571937,10 53 16.852,+57 19 37.54,69.314255,Galaxy,,,1
13,ISO-LHDS J105315+571939,10 53 15.736,+57 19 39.18,70.55715,Galaxy,,,1
14,[BCH2008] 101,10 53 13.24,+57 21 39.9,72.08929,Galaxy,,,1
15,[MBC2005]   86,10 53 09.78,+57 20 57.5,75.46927,AGN,270596.0,3.42,1
16,ISO-LHDS J105314+571933,10 53 14.232,+57 19 33.71,80.689964,Galaxy,,,1
17,[BCH2008] 2053,10 53 29.27,+57 20 46.7,83.38664,X,,,1
18,2XMM J105329.3+572104,10 53 29.409,+57 21 04.20,86.70333,AGN,192661.0,1.144,1
19,[BCH2008] 102,10 53 26.89,+57 21 45.2,88.13211,X,,,1
20,[BCH2008] 52,10 53 16.07,+57 19 09.7,97.85854,X,,,1
21,[BCH2008] 84,10 53 31.64,+57 20 33.4,103.17002,X,,,1
22,[BCH2008] 93,10 53 06.04,+57 21 12.6,108.29388,Galaxy,,,1
23,SDSS J105319.02+571851.8,10 53 19.023,+57 18 51.81,112.890816,AGN,147130.0,0.711,1
24,[ZMF2005]   4,10 53 28.84,+57 22 05.8,113.818275,Galaxy,155459.0,0.776,1
25,[ZMF2005]   9,10 53 19.95,+57 22 51.5,127.04759,Galaxy,119995.0,0.528,1
26,[CZH2003] LOCK-6cm J105308+572223,10 53 08.09,+57 22 23.0,131.9517,Radio,,,1
27,[ADP2010] AzLOCK.68,10 53 25.6176,+57 22 48.410,134.89352,smmRad,,,1
28,[FSH2012] 87566,10 53 22.5,+57 23 02,140.60995,Unknown,226755.0,1.685,1
29,ISO-LHDS J105315+571826,10 53 15.048,+57 18 26.31,141.9875,Galaxy,,,1
30,[BCH2008] 60,10 53 03.52,+57 19 36.3,142.55835,X,,,1
31,[FSH2012] 87433,10 53 25.7,+57 22 59,144.66902,Unknown,227040.0,1.691,1
32,AzTEC J105321.70+572308.3,10 53 21.70,+57 23 08.3,145.2881,smmRad,,,1
33,[ZMF2005]   7,10 53 30.17,+57 22 41.5,147.82402,Galaxy,165680.0,0.863,1
34,ISO-LHDS J105300+572028,10 53 00.179,+57 20 28.66,152.93806,Galaxy,,,1
35,RDS 634,10 53 11.80,+57 23 07.0,153.66591,Seyfert1,219548.0,1.544,1
36,[CZH2003] LOCK-6cm J105335+572157,10 53 35.78,+57 21 57.3,154.17773,Radio,,,1
37,[ZMF2005]   8,10 53 30.86,+57 22 48.1,156.45929,Galaxy,136416.0,0.634,1
38,[FSH2012] 87177,10 53 30.0,+57 22 53,156.53203,Unknown,226371.0,1.677,1
39,[ZMF2005]   6,10 53 33.12,+57 22 35.0,158.96774,Galaxy,150278.0,0.735,1
40,2XMM J105334.6+572227,10 53 34.681,+57 22 26.78,163.024,X,,,1
41,ISO-LHDS J105307+571826,10 53 07.824,+57 18 26.78,164.8282,Star,,,1
42,TYC 3826-880-1,10 53 07.9139,+57 18 25.746,165.2986,Star,-2.46,-8e-06,1
43,[FSH2012] 88683,10 53 14.7,+57 23 28,166.58177,Unknown,229678.0,1.748,1
44,[FSH2012] 88512,10 53 25.2,+57 23 24,167.13908,Unknown,227230.0,1.695,1
45,[ZMF2005]   5,10 53 36.44,+57 22 17.5,169.08585,Galaxy,112207.0,0.482,1
46,[IIB2009] LH610MHz J105310.5+572320,10 53 10.51,+57 23 21.9,171.44844,Radio,144982.0,0.695,1
47,ISO-LHDS J105310+572324,10 53 10.719,+57 23 24.65,173.31511,Galaxy,,,1
48,[BCH2008] 1608,10 53 15.65,+57 17 51.4,175.37349,X,,,1
49,[CIR2010] J105257.168+572103.24,10 52 57.168,+57 21 03.24,177.41399,Galaxy,254373.0,2.493,1
50,[FSH2012] 89200,10 53 24.2,+57 23 38,178.0159,Unknown,226274.0,1.675,1
51,[IGD2007] Radio J105257.084+572102.82,10 52 57.084,+57 21 02.82,178.04713,Radio,,,1
52,[MDI2012] AzLOCK3,10 52 57.084,+57 21 02.82,178.04713,smmRad,273612.0,3.68,1
53,[IGD2007] Radio J105257.014+572108.31,10 52 57.014,+57 21 08.31,179.24724,Radio,,,1
