,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,2XMM J130534.9+175650,13 05 34.98,+17 56 50.5,0.0,ClG,122688.0,0.5445,1
1,SDSS J130534.93+175649.2,13 05 34.938,+17 56 49.29,1.3455563,BrightestCG,123077.0,0.54691,1
2,DES J130534.96+175651.9,13 05 34.9682,+17 56 51.994,1.5030364,GtowardsCl,,,1
3,DES J130534.39+175650.1,13 05 34.3958,+17 56 50.183,8.34307,GtowardsCl,,,1
4,DES J130534.94+175638.0,13 05 34.9454,+17 56 38.071,12.438834,GtowardsCl,,,1
5,DES J130533.33+175700.7,13 05 33.3339,+17 57 00.733,25.621983,GtowardsCl,,,1
6,DES J130533.27+175612.8,13 05 33.2764,+17 56 12.816,44.846054,GtowardsCl,,,1
7,ACT-CL J1305.6+1757,13 05 37.5938,+17 57 18.064,46.37816,ClG,122720.0,0.5447,1
8,DES J130534.00+175745.0,13 05 34.0064,+17 57 45.013,56.255013,GtowardsCl,,,1
9,DES J130531.81+175604.6,13 05 31.8109,+17 56 04.694,64.370544,GtowardsCl,,,1
10,DES J130532.53+175745.0,13 05 32.5305,+17 57 45.044,64.782425,GtowardsCl,,,1
11,DES J130533.68+175547.8,13 05 33.6834,+17 55 47.810,65.36434,GtowardsCl,,,1
12,SDSS J130539.10+175615.7,13 05 39.100,+17 56 15.78,68.2793,BrightestCG,,,1
13,DES J130533.39+175542.9,13 05 33.3925,+17 55 42.905,71.29068,GtowardsCl,,,1
14,DES J130531.43+175556.0,13 05 31.4354,+17 55 56.100,74.28377,GtowardsCl,,,1
15,DES J130537.66+175544.6,13 05 37.6622,+17 55 44.619,76.19423,GtowardsCl,,,1
16,DES J130530.38+175607.7,13 05 30.3853,+17 56 07.731,78.28484,GtowardsCl,,,1
17,DES J130538.31+175752.9,13 05 38.3106,+17 57 52.988,78.50748,GtowardsCl,,,1
18,DES J130531.98+175542.4,13 05 31.9854,+17 55 42.459,80.34922,GtowardsCl,,,1
19,3XMM J130532.4+175538,13 05 32.4,+17 55 38,80.90896,QSO_Candidate,267626.0,3.2,1
20,DES J130532.88+175808.0,13 05 32.8887,+17 58 08.093,83.13321,GtowardsCl,121461.0,0.53694,1
21,DES J130535.77+175527.5,13 05 35.7703,+17 55 27.535,83.72769,GtowardsCl,,,1
22,DES J130539.36+175539.5,13 05 39.3602,+17 55 39.594,94.526215,GtowardsCl,,,1
23,DES J130534.70+175831.9,13 05 34.7051,+17 58 31.960,101.535995,GtowardsCl,,,1
24,DES J130541.67+175745.1,13 05 41.6708,+17 57 45.145,110.00649,GtowardsCl,,,1
25,DES J130527.27+175643.8,13 05 27.2782,+17 56 43.832,110.10871,GtowardsCl,,,1
26,[HH95] GP Com-4,13 05 42.6,+17 57 20,112.66628,Star,,,1
27,[HH95] GP Com-10,13 05 26.5,+17 56 59,121.30781,Star,,,1
28,DES J130533.65+175440.5,13 05 33.6523,+17 54 40.590,131.2846,GtowardsCl,,,1
29,DES J130536.70+175422.0,13 05 36.7023,+17 54 22.060,150.46101,GtowardsCl,,,1
30,DES J130531.06+175423.9,13 05 31.0609,+17 54 23.919,156.88962,GtowardsCl,,,1
31,DES J130529.11+175437.6,13 05 29.1113,+17 54 37.650,157.04826,GtowardsCl,,,1
32,DES J130537.83+175415.4,13 05 37.8383,+17 54 15.408,160.36757,GtowardsCl,129282.0,0.58632,1
33,SDSS J130523.86+175618.8,13 05 23.8629,+17 56 18.862,161.76965,QSO,147925.0,0.717,1
34,DES J130523.33+175605.6,13 05 23.3345,+17 56 05.639,172.13747,GtowardsCl,,,1
35,SDSS J130532.95+175353.0,13 05 32.956,+17 53 53.02,179.8121,GtowardsCl,122367.0,0.54252,1
36,[RRB2014] RM J130533.0+175353.0,13 05 32.9560,+17 53 53.008,179.82718,ClG,121160.0,0.5351,1
