,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,BAX 153.4100+49.5519,10 13 36.9,+49 33 05,0.0,ClG,37241.0,0.133,1
1,2XMM J101336.9+493331,10 13 36.8171,+49 33 30.982,25.995474,BrightestCG,37346.0,0.1334,1
2,Gaia DR3 823028090258147712,10 13 34.5715,+49 33 44.922,45.903454,Galaxy,,,1
3,[ZS2020] cCGs-1691,10 13 39.3,+49 33 46,47.42789,Compact_Gr_G,37127.0,0.13256,1
4,SDSS J101337.09+493404.0,10 13 37.0925,+49 34 04.079,59.109303,Galaxy,37348.0,0.13341,1
5,LAMOST J101342.25+493344.4,10 13 42.257,+49 33 44.46,65.379715,Galaxy,36678.0,0.130838,1
6,LEDA 2346301,10 13 23.7,+49 33 02,128.49174,RadioG,37161.0,0.13269,1
7,SDSSCGB 8623.3,10 13 38.163,+49 35 23.70,139.24309,Galaxy,,,1
8,SDSSCGB 8623.4,10 13 38.135,+49 35 26.05,141.56068,Galaxy,,,1
9,SDSSCGB 8623,10 13 38.2,+49 35 31,146.54663,Compact_Gr_G,,,1
10,Gaia DR3 847047299724093184,10 13 49.0440,+49 34 36.298,149.31392,Galaxy,,,1
11,Gaia DR3 823027029403213056,10 13 46.4423,+49 31 07.744,149.59239,Galaxy,,,1
12,SDSSCGB 8623.1,10 13 38.0145,+49 35 35.562,150.95244,Galaxy,,,1
13,SDSSCGB 8623.2,10 13 38.5701,+49 35 37.603,153.46559,Galaxy,,,1
14,LEDA 2346120,10 13 55.1,+49 32 41,178.74371,Galaxy,,,1
15,SDSS J101357.71+493231.3,10 13 57.7125,+49 32 31.340,205.33409,BrightestCG,36976.0,0.13198,1
16,LEDA 2344755,10 13 25.1391,+49 29 52.567,223.92696,BrightestCG,37390.0,0.13357,1
17,SDSS J101337.84+493708.3,10 13 37.8421,+49 37 08.299,243.47171,QSO,238481.0,1.963,1
18,SDSS J101357.69+493045.0,10 13 57.6952,+49 30 45.046,246.11462,Star,-146.395,-0.000488,1
19,2MASS J10131866+4929524,10 13 18.6784,+49 29 52.448,261.8284,HighPM*,-15.68,-5.2e-05,1
20,[ATI98] 101010+4944,10 13.4,+49 29,275.3294,Radio,,,1
21,TVLM 213-13676,10 13 53.2013,+49 37 04.315,287.05945,Star,,,1
22,SDSS J101356.22+493706.5,10 13 56.2270,+49 37 06.571,306.076,QSO,225301.0,1.655,1
23,Gaia DR3 823031629311613312,10 13 27.7753,+49 38 08.791,316.4818,Galaxy,,,1
24,2XMM J101318.8+493739,10 13 18.866,+49 37 39.81,325.99356,X,,,1
25,2XMM J101341.0+493832,10 13 41.1903,+49 38 31.843,329.49484,X,,,1
26,SDSS J101325.78+493833.7,10 13 25.7802,+49 38 33.740,346.06076,QSO,246418.0,2.199,1
27,[VV2006] J101353.5+492758,10 13 53.4599,+49 27 58.133,346.67334,QSO,224309.0,1.635,1
28,2XMM J101257.8+493412,10 12 57.774,+49 34 11.42,386.43307,X,,,1
29,Gaia DR3 823027609221800064,10 13 03.0551,+49 29 17.021,400.74072,Galaxy,,,1
30,2XMM J101256.1+493457,10 12 56.130,+49 34 56.49,411.9986,X,,,1
