,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ClG 0910.4+4109,09 13 46.0,+40 56 20,0.0,ClG,105264.0,0.443,1
1,2MASS J09134545+4056282,09 13 45.4951,+40 56 28.215,10.01089,Seyfert2,104991.0,0.441502,1
2,DES J091346.65+405626.9,09 13 46.6562,+40 56 26.900,10.143755,GtowardsCl,,,1
3,SDSS J091345.57+405631.2,09 13 45.579,+40 56 31.26,12.228172,QSO,105084.0,0.442011,1
4,DES J091344.56+405630.7,09 13 44.5662,+40 56 30.738,19.474283,GtowardsCl,,,1
5,DES J091346.56+405640.3,09 13 46.5629,+40 56 40.310,21.287998,GtowardsCl,,,1
6,DES J091347.70+405633.9,09 13 47.7009,+40 56 33.997,23.818634,GtowardsCl,,,1
7,DES J091344.35+405637.2,09 13 44.3536,+40 56 37.238,25.399916,GtowardsCl,,,1
8,[RB99] ClG 0910.4+4109 34,09 13 48.2259,+40 56 44.615,35.241474,GtowardsCl,,,1
9,[RB99] ClG 0910.4+4109 32,09 13 43.8488,+40 56 54.865,42.540268,GtowardsCl,,,1
10,DES J091342.26+405612.7,09 13 42.2622,+40 56 12.733,42.973644,GtowardsCl,,,1
11,DES J091348.75+405548.5,09 13 48.7539,+40 55 48.560,44.298187,GtowardsCl,,,1
12,WISEA J091346.94+405703.1,09 13 46.9440,+40 57 03.144,44.44965,Infrared,,,1
13,[DML87] 250,09 13 42.4,+40 56 39,44.998455,Infrared,,,1
14,DES J091347.00+405703.7,09 13 47.0075,+40 57 03.712,45.177387,GtowardsCl,,,1
15,[RB99] ClG 0910.4+4109 38,09 13 41.0,+40 56 34,58.358166,GtowardsCl,,,1
16,DES J091339.65+405611.6,09 13 39.6557,+40 56 11.664,72.37153,GtowardsCl,,,1
17,SDSS J091339.77+405648.3,09 13 39.775,+40 56 48.33,76.01149,BrightestCG,97775.0,0.40285,1
18,[RB99] ClG 0910.4+4109 33,09 13 39.7,+40 56 51,77.82234,GtowardsCl,,,1
19,DES J091347.52+405503.9,09 13 47.5254,+40 55 03.958,77.982254,GtowardsCl,,,1
20,DES J091339.10+405627.0,09 13 39.1033,+40 56 27.012,78.45978,GtowardsCl,,,1
21,SDSS J091339.71+405653.8,09 13 39.719,+40 56 53.88,78.81451,BrightestCG,104627.0,0.43951,1
22,DES J091338.37+405624.8,09 13 38.3790,+40 56 24.867,86.49047,GtowardsCl,,,1
23,DES J091343.54+405757.8,09 13 43.5491,+40 57 57.896,101.75736,GtowardsCl,,,1
24,DES J091336.19+405628.0,09 13 36.1939,+40 56 28.021,111.400955,GtowardsCl,,,1
25,DES J091343.44+405809.3,09 13 43.4478,+40 58 09.354,113.111206,GtowardsCl,,,1
26,DES J091335.52+405621.3,09 13 35.5259,+40 56 21.354,118.69104,GtowardsCl,,,1
27,DES J091354.27+405817.5,09 13 54.2784,+40 58 17.549,150.37425,GtowardsCl,,,1
28,[GCF2004] IRAS 09104+4109 2,09 13 52.9,+40 58 31,152.5467,X,217091.0,1.5,1
29,CXOU J091352.8+405829,09 13 52.9,+40 58 31,152.5467,X,,,1
30,2MASS J09134637+4053451,09 13 46.3818,+40 53 45.571,154.48924,Galaxy,26589.0,0.093,1
31,SDSS J091332.74+405709.1,09 13 32.7472,+40 57 09.092,157.97536,QSO,187153.0,1.07919,1
32,DES J091332.31+405544.3,09 13 32.3183,+40 55 44.305,159.09665,GtowardsCl,,,1
33,CXOU J091359.9+405548,09 13 59.9,+40 55 50,160.34415,X,,,1
34,DES J091331.58+405617.4,09 13 31.5870,+40 56 17.488,163.33527,GtowardsCl,,,1
35,DES J091331.53+405556.2,09 13 31.5365,+40 55 56.246,165.6087,GtowardsCl,,,1
36,SDSS J091350.01+405927.0,09 13 50.017,+40 59 27.01,192.46538,QSO,195164.0,1.175,1
37,2XMM J091402.8+405723,09 14 02.931,+40 57 23.70,202.12189,X,,,1
38,DES J091332.76+405835.6,09 13 32.7698,+40 58 35.671,202.15741,GtowardsCl,,,1
39,DES J091327.62+405635.5,09 13 27.6209,+40 56 35.568,208.83,GtowardsCl,,,1
40,DES J091327.13+405704.1,09 13 27.1388,+40 57 04.108,218.2031,GtowardsCl,,,1
41,TYC 2987-168-1,09 14 05.5239,+40 55 28.177,227.2406,Star,1.81,6e-06,1
42,2XMM J091357.4+405937,09 13 57.4236,+40 59 37.570,236.16888,QSO,212958.0,1.43,1
43,DES J091323.10+405653.2,09 13 23.1028,+40 56 53.202,261.549,GtowardsCl,104843.0,0.44069,1
44,2XMM J091409.2+405549,09 14 09.1786,+40 55 49.083,264.47107,Star,,,1
45,SDSS J091402.07+405302.6,09 14 02.073,+40 53 02.63,268.61136,QSO,237686.0,1.941784,1
46,SDSSCGB 8533.3,09 13 59.117,+41 00 16.49,279.27863,Galaxy,,,1
47,SDSSCGB 8533.1,09 13 59.5685,+41 00 13.919,279.88077,Galaxy,14792.0,0.05062,1
48,SDSSCGB 8533.5,09 13 58.611,+41 00 29.68,287.64246,Galaxy,,,1
49,SDSSCGB 8533,09 13 59.8,+41 00 22,288.08084,Compact_Gr_G,,,1
50,2XMM J091326.1+405923,09 13 26.154,+40 59 23.40,290.11465,X,,,1
51,SDSSCGB 8533.4,09 14 00.424,+41 00 20.69,290.8906,Galaxy,,,1
52,Gaia DR3 815431843596880256,09 14 12.5943,+40 56 01.932,301.89648,Galaxy,,,1
53,3XMM J091404.9+405249,09 14 05.0747,+40 52 48.241,302.6534,LINER,40712.0,0.14642,1
54,SDSS J091401.44+410028.4,09 14 01.4424,+41 00 28.497,303.8699,Galaxy,39296.0,0.14092,1
55,SDSS J091334.59+410128.0,09 13 34.5876,+41 01 28.072,334.0797,QSO,265956.0,3.089,1
56,TYC 2987-715-1,09 13 57.9916,+40 50 45.207,361.35208,HighPM*,2.06,7e-06,1
57,Gaia DR3 815808288890217216,09 14 07.4889,+41 00 52.387,365.26205,Galaxy,,,1
58,SDSS J091340.96+405015.2,09 13 40.969,+40 50 15.25,369.18277,QSO,265290.0,3.047,1
59,2XMM J091329.3+410139,09 13 29.354,+41 01 39.59,371.0346,X,,,1
60,2MASX J09131393+4057491,09 13 13.9321,+40 57 48.980,374.0351,Galaxy,34319.0,0.12185,1
61,Gaia DR3 815431396920281600,09 14 17.9916,+40 53 14.461,407.3499,Galaxy,,,1
62,CXOU J091340.9+410314,09 13 41.0,+41 03 15,418.84277,X,188963.0,1.1,1
63,SDSSCGB 34484.1,09 13 33.8370,+41 03 04.325,427.13132,Galaxy,,,1
64,SDSSCGB 34484.3,09 13 34.071,+41 03 10.86,432.48703,Galaxy,,,1
65,SDSSCGB 34484,09 13 33.4,+41 03 09,433.1626,Compact_Gr_G,,,1
66,SDSSCGB 34484.2,09 13 32.508,+41 03 05.59,433.39996,Galaxy,,,1
67,SDSS J091314.98+410035.9,09 13 14.9776,+41 00 36.002,434.7054,QSO,241594.0,2.05,1
68,SDSS J091347.92+410334.8,09 13 47.920,+41 03 34.82,435.3629,QSO,258512.0,2.6776,1
69,SDSS J091321.18+405047.5,09 13 21.187,+40 50 47.59,435.4968,QSO,219238.0,1.538343,1
70,SDSSCGB 34484.4,09 13 33.049,+41 03 14.32,439.4985,Galaxy,,,1
71,NVSS J091421+405249,09 14 20.93,+40 52 48.2,449.0585,Radio,,,1
72,2MASS J09134316+4104064,09 13 43.1707,+41 04 06.589,467.68704,Star,,,1
73,2XMM J091418.3+410123,09 14 18.2258,+41 01 24.189,475.07745,X,,,1
74,1AXG J091400+4103,09 14 00.7,+41 03 48,477.90845,X,,,1
75,HD  79065,09 13 06.3301,+40 53 11.422,487.62286,HighPM*,159.2,0.000531,1
76,TYC 2987-1504-1,09 13 03.0451,+40 55 20.165,490.45154,Star,-25.74,-8.6e-05,1
77,SDSS J091421.13+405115.8,09 14 21.135,+40 51 15.86,501.19925,QSO,203135.0,1.281051,1
78,SDSS J091422.19+410122.4,09 14 22.192,+41 01 22.50,509.38245,QSO,263852.0,2.96013,1
79,XCLASS 823,09 13 29.8,+40 48 17,517.34467,ClG,82416.0,0.326,1
80,2XMM J091422.0+405056,09 14 22.0065,+40 50 55.601,521.4612,X,,,1
81,LP  210-58,09 13 56.8680,+40 47 34.721,539.5519,WhiteDwarf,53.0,0.000177,1
