,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,CDGS 54,10 02 01.47,+02 13 29.6,0.06716848,GroupG,161922.0,0.83,1
1,[MMS2013] 87865,10 02 01.471,+02 13 28.06,1.540505,Galaxy,213771.0,1.4434,1
2,COSMOSVLADP J100201.50+021327.1,10 02 01.5030,+02 13 27.120,2.5288448,Radio,,,1
3,COSMOS 1535806,10 02 01.205,+02 13 30.21,4.0185704,BrightestCG,162777.0,0.8374,1
4,VIS3COS 60,10 02 01.26,+02 13 25.7,4.9767303,Galaxy,163190.0,0.841,1
5,COSMOS J100201.74+021326.4,10 02 01.74,+02 13 26.4,5.159243,Galaxy,162846.0,0.838,1
6,ACS-GC 20082421,10 02 01.143,+02 13 27.23,5.4442334,AGN,162581.0,0.8357,1
7,COSMOS J100201.45+021322.9,10 02 01.45,+02 13 22.9,6.706703,Galaxy,131370.0,0.6,1
8,[SCS2004] J100201.198+021324.27,10 02 01.198,+02 13 24.27,6.710457,Radio,,,1
9,COSMOS 1535805,10 02 00.94,+02 13 28.0,8.103534,Galaxy,161818.0,0.8291,1
10,UVISTADR1 J100201.84+021321.6,10 02 01.85,+02 13 21.8,9.697307,Galaxy,153630.0,0.7613,1
11,UVISTADR1 J100201.82+021338.2,10 02 01.820,+02 13 38.17,10.048175,Galaxy,162373.0,0.8339,1
12,COSMOS J100201.90+021338.5,10 02 01.90,+02 13 38.5,10.988618,Galaxy,172893.0,0.93,1
13,COSMOS2015 610748,10 02 00.74,+02 13 28.2,11.030949,BrightestCG,162926.0,0.8387,1
14,UVISTADR1 J100200.75+021334.6,10 02 00.75,+02 13 34.7,11.8789215,Galaxy,162339.0,0.8336,1
15,[BMM2014] 952734,10 02 02.02,+02 13 38.5,12.061281,Galaxy,162142.0,0.8319,1
16,UVISTADR1 J100200.83+021337.2,10 02 00.83,+02 13 37.3,12.273174,Galaxy,160119.0,0.8146,1
17,COSMOS J100201.08+021341.0,10 02 01.08,+02 13 41.0,12.811357,Galaxy,181773.0,1.02,1
18,[GLB2011] Galaxy  165211,10 02 02.3287,+02 13 34.091,13.631306,Galaxy,161899.0,0.8298,1
19,2MASS J10020243+0213291,10 02 02.4469,+02 13 29.250,14.646942,Galaxy,81157.0,0.32,1
20,UVISTADR1 J100201.38+021314.7,10 02 01.38,+02 13 14.8,14.850161,Galaxy,154106.0,0.7651,1
21,UVISTADR1 J100202.25+021339.9,10 02 02.25,+02 13 40.1,15.714156,Galaxy,161352.0,0.8251,1
22,COSMOS J100200.87+021344.1,10 02 00.87,+02 13 44.1,17.062464,Galaxy,234067.0,1.85,1
23,UVISTADR1 J100202.16+021316.3,10 02 02.17,+02 13 16.1,17.09778,Galaxy,137747.0,0.6432,1
24,UVISTADR1 J100200.80+021315.4,10 02 00.78,+02 13 15.5,17.486319,Galaxy,126244.0,0.5668,1
25,UVISTADR1 J100201.30+021312.1,10 02 01.31,+02 13 12.1,17.649982,Galaxy,134362.0,0.62,1
26,COSMOS 1536100,10 02 02.57,+02 13 36.3,17.796892,Galaxy,159456.0,0.809,1
27,[IML2013] 150.51045+02.22733,10 02 02.51,+02 13 38.4,17.868633,Galaxy,221901.0,1.588,1
28,SNLS 08D2id,10 02 01.98,+02 13 13.4,17.91297,Supernova,162269.0,0.833,1
29,[IML2013] 150.50405+02.22021,10 02 00.97,+02 13 12.8,18.423824,Galaxy,179875.0,1.0,1
30,COSMOS 1535802,10 02 00.33,+02 13 21.6,18.86716,Galaxy,160202.0,0.8153,1
31,COSMOS2015 606235,10 02 01.94,+02 13 11.9,19.0504,Galaxy,162258.0,0.8329,1
32,COSMOS 1536949,10 02 02.23,+02 13 46.2,20.132652,Galaxy,63327.0,0.2392,1
33,UVISTADR1 J100202.81+021327.8,10 02 02.81,+02 13 27.8,20.165348,Galaxy,118854.0,0.5211,1
34,UVISTADR1 J100200.09+021324.1,10 02 00.15,+02 13 24.6,20.459414,Galaxy,174334.0,0.944,1
35,UVISTADR1 J100200.17+021335.4,10 02 00.16,+02 13 35.4,20.473888,Galaxy,162812.0,0.8377,1
36,UVISTADR1 J100200.10+021330.7,10 02 00.10,+02 13 30.7,20.563948,Galaxy,107829.0,0.4572,1
37,UVISTADR1 J100200.09+021333.3,10 02 00.09,+02 13 33.5,21.048845,Galaxy,70143.0,0.2692,1
38,COSMOS 1535234,10 02 00.69,+02 13 47.3,21.212572,Galaxy,161433.0,0.8258,1
39,[GLB2011] Galaxy  165305,10 02 00.0855,+02 13 24.103,21.468132,Galaxy,162616.0,0.836,1
40,UVISTADR1 J100201.98+021349.7,10 02 01.98,+02 13 49.7,21.504513,Galaxy,211891.0,1.4127,1
41,COSMOS 1535327,10 02 00.480,+02 13 45.52,21.763178,Galaxy,162524.0,0.8352,1
42,UVISTADR1 J100202.91+021332.3,10 02 02.91,+02 13 32.4,21.815018,Galaxy,149186.0,0.7266,1
43,UVISTADR1 J100202.13+021310.1,10 02 02.14,+02 13 10.2,21.845152,Galaxy,184297.0,1.0473,1
44,UVISTADR1 J100200.05+021334.8,10 02 00.04,+02 13 34.9,22.07937,Galaxy,68866.0,0.2635,1
45,UVISTADR1 J100201.16+021308.0,10 02 01.16,+02 13 07.9,22.170708,Galaxy,187487.0,1.083,1
46,UVISTADR1 J100202.56+021345.1,10 02 02.56,+02 13 45.0,22.442493,Galaxy,227277.0,1.696,1
47,UVISTADR1 J100202.98+021325.8,10 02 02.99,+02 13 25.9,23.08787,Galaxy,151897.0,0.7476,1
48,ACS-GC 20082455,10 02 00.674,+02 13 09.68,23.219727,Galaxy,202366.0,1.2703,1
49,COSMOS J100200.42+021347.2,10 02 00.42,+02 13 47.2,23.610332,Galaxy,76898.0,0.3,1
50,[IML2013] 150.50943+02.23060,10 02 02.26,+02 13 50.2,23.749992,Galaxy,91379.0,0.37,1
51,COSMOS J100202.93+021338.9,10 02 02.93,+02 13 38.9,23.777643,Galaxy,162316.0,0.8334,1
52,COSMOS 1535081,10 02 02.16,+02 13 51.7,24.400217,Galaxy,162673.0,0.8365,1
