,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,BAX 214.9883+06.5739,14 19 53.830,+06 34 03.11,0.0,ClG,125803.0,0.564,1
1,WARPS J1419.9+0634W,14 19 53.5,+06 34 03,4.626245,ClG,125487.0,0.562,1
2,DES J141954.56+063412.7,14 19 54.5609,+06 34 12.780,14.5647135,GtowardsCl,,,1
3,DES J141952.35+063408.6,14 19 52.3528,+06 34 08.651,22.699709,GtowardsCl,125553.0,0.56242,1
4,DES J141957.01+063402.1,14 19 57.0140,+06 34 02.196,47.45492,GtowardsCl,,,1
5,DES J141956.98+063422.2,14 19 56.9806,+06 34 22.296,50.717194,GtowardsCl,,,1
6,ACT-CL J1419.9+0634,14 19 56.7709,+06 34 32.040,52.51192,ClG,126197.0,0.5665,1
7,DES J141955.51+063454.8,14 19 55.5146,+06 34 54.856,57.513603,GtowardsCl,,,1
8,DES J141957.23+063431.7,14 19 57.2345,+06 34 31.781,58.272984,GtowardsCl,,,1
