,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,PLCKESZ G157.43+30.33,07 48 45.6,+59 41 41,0.0,ClG,98566.0,0.407,1
1,PGCC G157.44+30.33,07 48 52.128,+59 41 14.66,56.00066,MolCld,,,1
2,RX J0748.6+5940,07 48 36.3,+59 40 49,87.52868,ClG,,,1
3,TYC 3795-1649-1,07 49 06.5466,+59 40 06.567,184.59238,Star,-0.2,-1e-06,1
4,GALEX J074830.0+594439,07 48 30.1727,+59 44 38.392,212.32846,WhiteDwarf_Candidate,,,1
5,TYC 3795-1518-1,07 49 13.4100,+59 44 55.062,286.1783,Star,9.0,3e-05,1
6,Gaia DR3 1083081629819481728,07 49 17.9687,+59 44 14.052,288.74722,Galaxy,,,1
7,Gaia DR3 1083058948095229440,07 48 11.7157,+59 38 48.173,309.42212,Star,,,1
8,TYC 3795-1827-1,07 47 59.2184,+59 43 36.438,369.3991,Star,9.87,3.3e-05,1
9,TYC 3795-1235-1,07 48 50.3809,+59 49 39.704,480.06476,HighPM*,-25.72,-8.6e-05,1
10,Gaia DR3 1083082518875873280,07 49 12.1817,+59 49 06.481,488.6569,Galaxy,,,1
11,NVSS J074945+594511,07 49 45.31,+59 45 11.6,498.25223,Radio,,,1
12,MCG+10-11-147,07 49 54.0174,+59 40 11.974,525.6431,Galaxy,,,1
13,HD 237637,07 48 44.2303,+59 32 34.778,546.32074,Star,,,1
14,ATO J116.9798+59.8086,07 47 55.2577,+59 48 32.000,560.0193,HighPM*,,,1
15,Gaia DR2 1083072485832229248,07 47 40.2750,+59 46 25.901,570.15186,WhiteDwarf_Candidate,,,1
16,MCG+10-11-146,07 49 57.6910,+59 38 42.975,574.3537,Galaxy,,,1
17,Gaia DR3 1083086130945184128,07 48 31.0976,+59 51 05.462,574.988,Galaxy,,,1
18,LEDA 2592756,07 49 57.8,+59 38 43,575.1306,Galaxy,,,1
19,Gaia DR3 1083081595459742336,07 49 45.0186,+59 47 56.398,585.29034,Galaxy,,,1
20,TYC 3795-1631-1,07 47 32.3864,+59 38 24.846,588.27716,Star,-45.29,-0.000151,1
21,NVSS J074732+593726,07 47 32.416,+59 37 24.63,610.9208,Radio,,,1
22,ATO J117.4715+59.7884,07 49 53.1579,+59 47 18.524,612.10486,Variable*,,,1
23,MCG+10-11-148,07 49 59.795,+59 37 13.07,622.792,Galaxy,,,1
24,TYC 3795-1300-1,07 49 34.9884,+59 32 46.275,652.9135,Star,-36.2,-0.000121,1
25,LEDA 2815841,07 50 14.0,+59 41 15,669.6853,Galaxy,,,1
26,BD+60  1083,07 49 53.5092,+59 49 05.968,679.13934,Star,13.21,4.4e-05,1
