,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,ClG J0522-3624,05 22 13.8,-36 24 49,0.0,ClG,110104.0,0.47,1
1,2XMM J052214.4-362433,05 22 14.45,-36 24 33.2,17.66982,AGN_Candidate,,,1
2,[AAV2011] J052215.463-362456.01,05 22 15.463,-36 24 56.01,21.263063,BrightestCG,110457.0,0.472,1
3,CD-36  2198,05 22 18.9048,-36 24 01.730,77.668396,Star,-0.52,-2e-06,1
4,2XMM J052223.6-362521,05 22 23.69,-36 25 21.2,123.58815,AGN_Candidate,,,1
5,UCAC4 269-006298,05 22 12.3267,-36 22 17.899,152.14365,Star,-10.177,-3.4e-05,1
6,UCAC4 269-006293,05 22 00.5627,-36 23 16.127,184.84224,Star,24.919,8.3e-05,1
7,2XMM J052159.3-362257,05 21 59.4362,-36 22 57.025,206.43138,AGN,212590.0,1.424,1
8,TYC 7054-2020-1,05 21 56.2661,-36 23 33.995,224.57977,Star,44.577999,0.000149,1
9,UCAC2  16310288,05 22 06.3695,-36 21 11.258,235.50595,Star,20.31,6.8e-05,1
10,UCAC4 269-006313,05 22 30.8054,-36 22 48.535,238.05261,Star,15.827,5.3e-05,1
11,TYC 7054-1967-1,05 22 34.8424,-36 24 53.464,254.0466,Star,10.47,3.5e-05,1
12,2XMM J052231.8-362124,05 22 31.80,-36 21 24.3,298.6199,AGN_Candidate,,,1
