,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,2XMMi J030633.1-000351,03 06 32.654,-00 04 44.28,0.0016970553,ClG,34358.0,0.122,1
1,2SLAQ J030631.70-000438.2,03 06 31.702,-00 04 38.23,15.515809,Galaxy,55112.0,0.20436,1
2,SDSS J030632.13-000424.8,03 06 32.1426,-00 04 24.775,20.95834,BrightestCG,31267.0,0.11035,1
3,SDSS J030631.16-000435.0,03 06 31.170,-00 04 35.01,24.111214,Galaxy,38631.0,0.13835,1
4,SDSS J030634.18-000456.7,03 06 34.1817,-00 04 56.790,26.108938,Galaxy,31251.0,0.11029,1
5,LEDA 1152279,03 06 32.5826,-00 05 10.407,26.149431,Galaxy,31523.0,0.11131,1
6,[ZS2020] cCGs-1583,03 06 30.4,-00 05 07,40.77933,Compact_Gr_G,31550.0,0.11141,1
7,SDSS J030635.65-000443.6,03 06 35.652,-00 04 43.65,44.974403,Galaxy,42333.0,0.15276,1
8,SDSS J030636.10-000420.3,03 06 36.1111,-00 04 20.413,57.086025,Galaxy,31590.0,0.11156,1
9,SDSS J030636.15-000403.2,03 06 36.1535,-00 04 03.154,66.6853,Star,108.0,0.00036,1
10,2XMM J030635.6-000538,03 06 35.7054,-00 05 38.078,70.635025,X,,,1
11,SDSS J030628.61-000548.3,03 06 28.6160,-00 05 48.285,88.120926,Galaxy,31848.0,0.11253,1
12,SDSS J030638.80-000533.2,03 06 38.808,-00 05 33.30,104.509705,Galaxy,12626.0,0.04304,1
13,SDSS J030630.33-000622.9,03 06 30.3325,-00 06 22.999,104.68109,Galaxy,30067.0,0.10587,1
14,MUNICS S2F1 142,03 06 36.51,-00 03 01.0,118.37322,Galaxy,212958.0,1.43,1
15,SDSS J030625.16-000356.5,03 06 25.163,-00 03 56.49,122.105515,Star,,,1
16,SDSS J030633.97-000242.8,03 06 33.9752,-00 02 42.854,123.03198,Star,,,1
17,HPS 58,03 06 37.22,-00 02 59.9,124.84414,EmissionG,91756.0,0.3719,1
18,SDSS J030625.56-000335.8,03 06 25.565,-00 03 35.89,126.42942,Galaxy,30967.0,0.10923,1
19,MUNICS S2F1  71,03 06 39.54,-00 06 07.0,132.33063,Galaxy,,,1
20,NVSS J030641-000408,03 06 41.625,-00 04 10.46,138.74979,Radio,,,1
21,2XMM J030624.4-000311,03 06 24.411,-00 03 11.97,154.3023,X,,,1
22,HPS 67,03 06 38.8562,-00 02 40.315,154.99197,BrightestCG,31846.0,0.11252,1
